SNO,Date,Time,SPEC,Voltage_V
1070,26-09-2025,15:06:46:803416,1.536,2.60
1071,26-09-2025,15:06:47:838517,2.133,2.58
1072,26-09-2025,15:06:48:872304,1.071,2.59
1073,26-09-2025,15:06:49:906282,1.614,2.58
1074,26-09-2025,15:06:50:939305,1.844,2.58
1075,26-09-2025,15:06:51:973307,0.975,2.59
1076,26-09-2025,15:06:53:010325,1.551,2.59
1077,26-09-2025,15:06:54:047306,2.246,2.59
1078,26-09-2025,15:06:55:081301,1.405,2.58
1079,26-09-2025,15:06:56:115307,1.352,2.59
1080,26-09-2025,15:06:57:159396,0.989,2.57
1081,26-09-2025,15:06:58:193378,2.179,2.58
1082,26-09-2025,15:06:59:230306,1.960,2.59
1083,26-09-2025,15:07:00:266282,1.139,2.58
1084,26-09-2025,15:07:01:300281,1.592,2.59
1085,26-09-2025,15:07:02:333431,1.874,2.62
1086,26-09-2025,15:07:03:368303,0.930,2.59
1087,26-09-2025,15:07:04:402308,1.973,2.59
1088,26-09-2025,15:07:05:439306,2.087,2.59
1089,26-09-2025,15:07:06:475291,1.343,2.58
1090,26-09-2025,15:07:07:509281,1.392,2.59
1091,26-09-2025,15:07:08:542307,1.995,2.59
1092,26-09-2025,15:07:09:576301,0.942,2.58
1093,26-09-2025,15:07:10:610307,1.911,2.59
1094,26-09-2025,15:07:11:644306,1.769,2.59
1095,26-09-2025,15:07:12:678283,1.044,2.58
1096,26-09-2025,15:07:13:713306,2.119,2.59
1097,26-09-2025,15:07:14:746307,1.457,2.58
1098,26-09-2025,15:07:15:779282,1.474,2.59
1099,26-09-2025,15:07:16:812307,1.938,2.58
1100,26-09-2025,15:07:17:845281,1.015,2.60
1101,26-09-2025,15:07:18:878282,2.231,2.58
1102,26-09-2025,15:07:19:911306,1.081,2.58
1103,26-09-2025,15:07:20:946307,1.478,2.59
1104,26-09-2025,15:07:21:980281,2.026,2.59
1105,26-09-2025,15:07:23:013308,0.957,2.59
1106,26-09-2025,15:07:24:048299,1.949,2.59
1107,26-09-2025,15:07:25:082307,1.710,2.59
1108,26-09-2025,15:07:26:116304,1.147,2.59
1109,26-09-2025,15:07:27:149281,2.127,2.59
1110,26-09-2025,15:07:28:184305,1.174,2.59
1111,26-09-2025,15:07:29:218300,1.590,2.59
1112,26-09-2025,15:07:30:252291,1.921,2.60
1113,26-09-2025,15:07:31:286281,0.956,2.59
1114,26-09-2025,15:07:32:319305,2.256,2.58
1115,26-09-2025,15:07:33:353281,1.337,2.59
1116,26-09-2025,15:07:34:386305,1.623,2.58
1117,26-09-2025,15:07:35:419305,1.791,2.59
1118,26-09-2025,15:07:36:453280,1.044,2.60
1119,26-09-2025,15:07:37:486306,2.233,2.59
1120,26-09-2025,15:07:38:520299,1.222,2.58
1121,26-09-2025,15:07:39:554281,1.525,2.59
1122,26-09-2025,15:07:40:588280,1.999,2.59
1123,26-09-2025,15:07:41:623306,0.995,2.59
1124,26-09-2025,15:07:42:657281,1.737,2.58
1125,26-09-2025,15:07:43:690306,1.716,2.60
1126,26-09-2025,15:07:44:727303,0.990,2.59
1127,26-09-2025,15:07:45:761282,1.745,2.58
1128,26-09-2025,15:07:46:794281,1.737,2.59
1129,26-09-2025,15:07:47:827306,1.191,2.59
1130,26-09-2025,15:07:48:899301,2.025,2.59
1131,26-09-2025,15:07:49:933306,0.944,2.60
1132,26-09-2025,15:07:50:967305,1.837,2.59
1133,26-09-2025,15:07:52:001282,1.816,2.59
1134,26-09-2025,15:07:53:034306,1.098,2.60
1135,26-09-2025,15:07:54:068306,2.256,2.58
1136,26-09-2025,15:07:55:105303,1.880,2.60
1137,26-09-2025,15:07:56:140282,0.932,2.59
1138,26-09-2025,15:07:57:173309,2.062,2.58
1139,26-09-2025,15:07:58:207307,1.669,2.60
1140,26-09-2025,15:07:59:241305,1.104,2.59
1141,26-09-2025,15:08:00:275283,2.256,2.58
1142,26-09-2025,15:08:01:308306,1.237,2.59
1143,26-09-2025,15:08:02:342303,1.463,2.59
1144,26-09-2025,15:08:03:378305,2.245,2.59
1145,26-09-2025,15:08:04:412282,1.319,2.59
1146,26-09-2025,15:08:05:446281,1.401,2.59
1147,26-09-2025,15:08:06:479307,2.001,2.59
1148,26-09-2025,15:08:07:513306,0.940,2.59
1149,26-09-2025,15:08:08:547307,1.844,2.59
1150,26-09-2025,15:08:09:581306,1.823,2.59
1151,26-09-2025,15:08:10:616282,0.928,2.59
1152,26-09-2025,15:08:11:649827,2.119,2.58
1153,26-09-2025,15:08:12:683306,1.635,2.59
1154,26-09-2025,15:08:13:716306,1.254,2.59
1155,26-09-2025,15:08:14:750306,2.227,2.59
1156,26-09-2025,15:08:15:783281,1.075,2.59
1157,26-09-2025,15:08:16:818307,1.405,2.59
1158,26-09-2025,15:08:17:855304,2.153,2.58
1159,26-09-2025,15:08:18:889306,1.667,2.59
1160,26-09-2025,15:08:19:922306,1.200,2.60
1161,26-09-2025,15:08:20:955446,2.199,2.62
1162,26-09-2025,15:08:21:989305,1.264,2.59
1163,26-09-2025,15:08:23:022282,1.557,2.59
1164,26-09-2025,15:08:24:058305,2.252,2.59
1165,26-09-2025,15:08:25:120803,2.205,2.58
1166,26-09-2025,15:08:26:155301,1.754,2.60
1167,26-09-2025,15:08:27:189307,0.986,2.59
1168,26-09-2025,15:08:28:223307,2.089,2.59
1169,26-09-2025,15:08:29:257307,1.719,2.58
1170,26-09-2025,15:08:30:291281,1.018,2.59
1171,26-09-2025,15:08:31:326307,1.928,2.58
1172,26-09-2025,15:08:32:360282,1.828,2.59
1173,26-09-2025,15:08:33:394283,0.957,2.59
1174,26-09-2025,15:08:34:428306,1.987,2.59
1175,26-09-2025,15:08:35:462282,1.784,2.60
1176,26-09-2025,15:08:36:495358,1.062,2.60
1177,26-09-2025,15:08:37:529306,2.231,2.59
1178,26-09-2025,15:08:38:565306,1.871,2.59
1179,26-09-2025,15:08:39:599283,0.928,2.59
1180,26-09-2025,15:08:40:632282,2.132,2.60
1181,26-09-2025,15:08:41:665573,1.553,2.59
1182,26-09-2025,15:08:42:700301,1.045,2.60
1183,26-09-2025,15:08:43:734283,2.213,2.59
1184,26-09-2025,15:08:44:767320,1.474,2.60
1185,26-09-2025,15:08:45:803303,0.983,2.60
1186,26-09-2025,15:08:46:837305,2.084,2.60
1187,26-09-2025,15:08:47:871282,1.741,2.59
1188,26-09-2025,15:08:48:905775,0.989,2.58
1189,26-09-2025,15:08:49:940302,1.878,2.60
1190,26-09-2025,15:08:50:992410,1.586,2.61
1191,26-09-2025,15:08:52:028308,0.936,2.59
1192,26-09-2025,15:08:53:062758,1.781,2.59
1193,26-09-2025,15:08:54:116751,1.934,2.59
1194,26-09-2025,15:08:55:150306,0.936,2.59
1195,26-09-2025,15:08:56:184307,1.833,2.59
1196,26-09-2025,15:08:57:218281,1.907,2.59
1197,26-09-2025,15:08:58:251394,0.965,2.57
1198,26-09-2025,15:08:59:287305,1.629,2.59
1199,26-09-2025,15:09:00:321350,2.024,2.58
1200,26-09-2025,15:09:01:358306,1.560,2.60
1201,26-09-2025,15:09:02:392283,1.135,2.60
1202,26-09-2025,15:09:03:425306,2.238,2.59
1203,26-09-2025,15:09:04:459305,1.407,2.59
1204,26-09-2025,15:09:05:493306,1.259,2.58
1205,26-09-2025,15:09:06:528283,2.240,2.59
1206,26-09-2025,15:09:07:561306,1.419,2.58
1207,26-09-2025,15:09:08:594421,1.391,2.64
1208,26-09-2025,15:09:09:628418,2.190,2.58
1209,26-09-2025,15:09:10:662306,1.254,2.60
1210,26-09-2025,15:09:11:695282,1.555,2.60
1211,26-09-2025,15:09:12:728307,1.939,2.59
1212,26-09-2025,15:09:13:763305,1.015,2.59
1213,26-09-2025,15:09:14:797418,1.623,2.61
1214,26-09-2025,15:09:15:831305,2.010,2.60
1215,26-09-2025,15:09:16:864283,0.929,2.59
1216,26-09-2025,15:09:17:897306,2.179,2.59
1217,26-09-2025,15:09:18:933307,1.921,2.59
1218,26-09-2025,15:09:19:966282,0.994,2.59
1219,26-09-2025,15:09:21:001437,1.920,2.64
1220,26-09-2025,15:09:22:036354,1.919,2.58
1221,26-09-2025,15:09:23:073307,1.315,2.59
1222,26-09-2025,15:09:24:108300,1.233,2.59
1223,26-09-2025,15:09:25:142306,2.238,2.58
1224,26-09-2025,15:09:26:176279,1.320,2.59
1225,26-09-2025,15:09:27:211306,1.253,2.58
1226,26-09-2025,15:09:28:245281,2.227,2.59
1227,26-09-2025,15:09:29:279282,1.261,2.58
1228,26-09-2025,15:09:30:312305,1.617,2.59
1229,26-09-2025,15:09:31:346281,1.970,2.58
1230,26-09-2025,15:09:32:380305,0.932,2.59
1231,26-09-2025,15:09:33:414305,1.907,2.59
1232,26-09-2025,15:09:34:451299,2.136,2.59
1233,26-09-2025,15:09:35:485306,1.068,2.60
1234,26-09-2025,15:09:36:519280,1.617,2.58
1235,26-09-2025,15:09:37:552306,1.845,2.59
1236,26-09-2025,15:09:38:586305,0.967,2.60
1237,26-09-2025,15:09:39:620281,2.161,2.58
1238,26-09-2025,15:09:40:653280,1.465,2.59
1239,26-09-2025,15:09:41:692307,1.036,2.59
1240,26-09-2025,15:09:42:726281,1.646,2.59
1241,26-09-2025,15:09:43:759448,1.846,2.59
1242,26-09-2025,15:09:44:793304,0.993,2.58
1243,26-09-2025,15:09:45:827300,2.193,2.59
1244,26-09-2025,15:09:46:861280,1.580,2.58
1245,26-09-2025,15:09:47:894281,1.339,2.58
1246,26-09-2025,15:09:48:929305,2.231,2.59
1247,26-09-2025,15:09:49:963306,1.260,2.60
1248,26-09-2025,15:09:51:030305,2.085,2.60
1249,26-09-2025,15:09:52:064307,0.981,2.59
1250,26-09-2025,15:09:53:098282,1.730,2.58
1251,26-09-2025,15:09:54:131307,1.764,2.59
1252,26-09-2025,15:09:55:165282,1.027,2.59
1253,26-09-2025,15:09:56:197282,2.191,2.58
1254,26-09-2025,15:09:57:230306,0.995,2.59
1255,26-09-2025,15:09:58:264359,1.680,2.62
1256,26-09-2025,15:09:59:298504,1.912,2.52
1257,26-09-2025,15:10:00:335306,1.328,2.59
1258,26-09-2025,15:10:01:369282,1.402,2.59
1259,26-09-2025,15:10:02:404283,2.220,2.59
1260,26-09-2025,15:10:03:437306,1.060,2.59
1261,26-09-2025,15:10:04:470282,1.813,2.59
1262,26-09-2025,15:10:05:503281,1.714,2.59
1263,26-09-2025,15:10:06:536307,1.206,2.59
1264,26-09-2025,15:10:07:570304,2.239,2.58
1265,26-09-2025,15:10:08:604307,1.293,2.60
1266,26-09-2025,15:10:09:639282,1.281,2.59
1267,26-09-2025,15:10:10:673307,2.167,2.60
1268,26-09-2025,15:10:11:706281,0.993,2.59
1269,26-09-2025,15:10:12:739307,1.911,2.60
1270,26-09-2025,15:10:13:772306,1.627,2.58
1271,26-09-2025,15:10:14:805282,1.295,2.58
1272,26-09-2025,15:10:15:838306,2.085,2.59
1273,26-09-2025,15:10:16:873284,1.126,2.59
1274,26-09-2025,15:10:17:907282,1.579,2.59
1275,26-09-2025,15:10:18:940307,1.857,2.58
1276,26-09-2025,15:10:19:974311,0.965,2.59
1277,26-09-2025,15:10:21:008283,2.177,2.58
1278,26-09-2025,15:10:22:041305,1.421,2.58
1279,26-09-2025,15:10:23:076302,1.202,2.57
1280,26-09-2025,15:10:24:112566,2.169,2.58
1281,26-09-2025,15:10:25:147305,1.729,2.58
1282,26-09-2025,15:10:26:181281,1.071,2.58
1283,26-09-2025,15:10:27:215306,2.256,2.58
1284,26-09-2025,15:10:28:249403,1.428,2.60
1285,26-09-2025,15:10:29:283304,1.353,2.60
1286,26-09-2025,15:10:30:319303,2.254,2.58
1287,26-09-2025,15:10:31:353282,1.408,2.60
1288,26-09-2025,15:10:32:386305,1.501,2.59
1289,26-09-2025,15:10:33:420336,2.012,2.59
1290,26-09-2025,15:10:34:454304,0.928,2.60
1291,26-09-2025,15:10:35:488305,1.853,2.58
1292,26-09-2025,15:10:36:522305,1.788,2.59
1293,26-09-2025,15:10:37:557281,0.936,2.59
1294,26-09-2025,15:10:38:590305,2.231,2.60
1295,26-09-2025,15:10:39:624661,1.488,2.58
1296,26-09-2025,15:10:40:661303,0.932,2.59
1297,26-09-2025,15:10:41:695306,2.030,2.59
1298,26-09-2025,15:10:42:732304,2.061,2.59
1299,26-09-2025,15:10:43:767300,1.087,2.59
1300,26-09-2025,15:10:44:803304,1.287,2.59
1301,26-09-2025,15:10:45:840304,2.062,2.59
1302,26-09-2025,15:10:46:874279,1.667,2.59
1303,26-09-2025,15:10:47:908281,1.121,2.58
1304,26-09-2025,15:10:48:941305,2.208,2.59
1305,26-09-2025,15:10:49:975305,1.205,2.59
1306,26-09-2025,15:10:51:009305,1.490,2.59
1307,26-09-2025,15:10:52:044283,2.147,2.60
1308,26-09-2025,15:10:53:078305,1.101,2.59
1309,26-09-2025,15:10:54:112282,1.585,2.59
1310,26-09-2025,15:10:55:147327,2.110,2.58
1311,26-09-2025,15:10:56:184304,1.562,2.60
1312,26-09-2025,15:10:57:218281,1.203,2.59
1313,26-09-2025,15:10:58:252282,2.236,2.59
1314,26-09-2025,15:10:59:292306,2.133,2.59
1315,26-09-2025,15:11:00:325283,0.941,2.59
1316,26-09-2025,15:11:01:358282,2.028,2.60
1317,26-09-2025,15:11:02:391307,1.548,2.60
1318,26-09-2025,15:11:03:424315,1.353,2.58
1319,26-09-2025,15:11:04:457282,2.039,2.58
1320,26-09-2025,15:11:05:498309,2.009,2.60
1321,26-09-2025,15:11:06:536306,1.607,2.59
1322,26-09-2025,15:11:07:573305,0.941,2.59
1323,26-09-2025,15:11:08:607307,1.845,2.59
1324,26-09-2025,15:11:09:640281,1.685,2.59
1325,26-09-2025,15:11:10:673309,1.225,2.59
1326,26-09-2025,15:11:11:708304,2.228,2.59
1327,26-09-2025,15:11:12:743282,1.611,2.58
1328,26-09-2025,15:11:13:776306,1.302,2.59
1329,26-09-2025,15:11:14:810296,2.180,2.59
1330,26-09-2025,15:11:15:844281,1.172,2.59
1331,26-09-2025,15:11:16:877307,1.694,2.58
1332,26-09-2025,15:11:17:911306,1.919,2.59
1333,26-09-2025,15:11:18:945307,0.929,2.58
1334,26-09-2025,15:11:19:981314,1.560,2.58
1335,26-09-2025,15:11:21:018312,2.255,2.57
1336,26-09-2025,15:11:22:052299,1.431,2.60
1337,26-09-2025,15:11:23:087302,1.165,2.59
1338,26-09-2025,15:11:24:121281,2.254,2.60
1339,26-09-2025,15:11:25:154306,1.148,2.59
1340,26-09-2025,15:11:26:188305,1.560,2.59
1341,26-09-2025,15:11:27:223282,2.106,2.59
1342,26-09-2025,15:11:28:256281,0.930,2.59
1343,26-09-2025,15:11:29:289306,2.126,2.59
1344,26-09-2025,15:11:30:323279,1.613,2.58
1345,26-09-2025,15:11:31:357564,1.175,2.59
1346,26-09-2025,15:11:32:391299,2.240,2.59
1347,26-09-2025,15:11:33:461306,1.023,2.59
1348,26-09-2025,15:11:34:496281,2.086,2.58
1349,26-09-2025,15:11:35:529475,1.483,2.64
1350,26-09-2025,15:11:36:563415,1.293,2.61
1351,26-09-2025,15:11:37:598304,2.241,2.60
1352,26-09-2025,15:11:38:633300,1.456,2.59
1353,26-09-2025,15:11:39:667283,1.325,2.59
1354,26-09-2025,15:11:40:700305,2.032,2.59
1355,26-09-2025,15:11:41:735304,1.062,2.59
1356,26-09-2025,15:11:42:769305,1.662,2.59
1357,26-09-2025,15:11:43:803302,1.920,2.58
1358,26-09-2025,15:11:44:837281,0.941,2.59
1359,26-09-2025,15:11:45:870306,2.244,2.59
1360,26-09-2025,15:11:46:904305,1.459,2.60
1361,26-09-2025,15:11:47:941300,0.944,2.58
1362,26-09-2025,15:11:48:975300,2.122,2.59
1363,26-09-2025,15:11:50:009306,1.617,2.59
1364,26-09-2025,15:11:51:043301,1.182,2.59
1365,26-09-2025,15:11:52:077282,2.231,2.60
1366,26-09-2025,15:11:53:110306,1.070,2.59
1367,26-09-2025,15:11:54:146307,1.324,2.60
1368,26-09-2025,15:11:55:183300,2.130,2.60
1369,26-09-2025,15:11:56:217307,1.612,2.59
1370,26-09-2025,15:11:57:250282,1.328,2.60
1371,26-09-2025,15:11:58:283307,2.027,2.59
1372,26-09-2025,15:11:59:320303,1.445,2.59
1373,26-09-2025,15:12:00:355301,1.195,2.58
1374,26-09-2025,15:12:01:389348,2.235,2.60
1375,26-09-2025,15:12:02:449323,2.107,2.59
1376,26-09-2025,15:12:03:486304,1.532,2.59
1377,26-09-2025,15:12:04:523304,0.924,2.59
1378,26-09-2025,15:12:05:557301,1.960,2.58
1379,26-09-2025,15:12:06:590283,1.579,2.59
1380,26-09-2025,15:12:07:623282,1.317,2.59
1381,26-09-2025,15:12:08:656307,2.062,2.57
1382,26-09-2025,15:12:09:691306,1.170,2.59
1383,26-09-2025,15:12:10:725404,1.509,2.57
1384,26-09-2025,15:12:11:759305,2.037,2.59
1385,26-09-2025,15:12:12:793283,0.967,2.60
1386,26-09-2025,15:12:13:826306,1.936,2.59
1387,26-09-2025,15:12:14:860307,1.791,2.59
1388,26-09-2025,15:12:15:917881,1.218,2.59
1389,26-09-2025,15:12:16:950307,1.725,2.59
1390,26-09-2025,15:12:17:984282,1.927,2.59
1391,26-09-2025,15:12:19:018307,0.934,2.59
1392,26-09-2025,15:12:20:052305,1.879,2.58
1393,26-09-2025,15:12:21:089305,2.171,2.59
1394,26-09-2025,15:12:22:160304,0.948,2.60
1395,26-09-2025,15:12:23:196320,1.681,2.58
1396,26-09-2025,15:12:24:230767,1.998,2.60
1397,26-09-2025,15:12:25:265305,0.997,2.59
1398,26-09-2025,15:12:26:299403,1.629,2.55
1399,26-09-2025,15:12:27:333305,1.960,2.58
1400,26-09-2025,15:12:28:367280,0.940,2.59
1401,26-09-2025,15:12:29:400281,2.026,2.59
1402,26-09-2025,15:12:30:435305,1.865,2.58
1403,26-09-2025,15:12:31:472303,1.225,2.59
1404,26-09-2025,15:12:32:509304,1.018,2.59
1405,26-09-2025,15:12:33:543283,2.185,2.59
1406,26-09-2025,15:12:34:576281,1.469,2.60
1407,26-09-2025,15:12:35:610306,1.232,2.59
1408,26-09-2025,15:12:36:644300,2.239,2.60
1409,26-09-2025,15:12:37:680312,1.704,2.59
1410,26-09-2025,15:12:38:717302,1.019,2.59
1411,26-09-2025,15:12:39:762304,1.745,2.59
1412,26-09-2025,15:12:40:796280,0.988,2.59
1413,26-09-2025,15:12:41:830281,2.093,2.59
1414,26-09-2025,15:12:42:863322,1.580,2.58
1415,26-09-2025,15:12:43:897305,1.122,2.59
1416,26-09-2025,15:12:44:933306,1.874,2.59
1417,26-09-2025,15:12:45:967300,1.875,2.60
1418,26-09-2025,15:12:47:001570,0.915,2.59
1419,26-09-2025,15:12:48:036302,1.612,2.58
1420,26-09-2025,15:12:49:107302,1.650,2.60
1421,26-09-2025,15:12:50:141443,1.019,2.64
1422,26-09-2025,15:12:51:207304,1.503,2.59
1423,26-09-2025,15:12:52:243305,0.937,2.58
1424,26-09-2025,15:12:53:278300,1.698,2.59
1425,26-09-2025,15:12:54:314300,2.204,2.59
1426,26-09-2025,15:12:55:349300,1.534,2.60
1427,26-09-2025,15:12:56:383282,1.133,2.59
1428,26-09-2025,15:12:57:416798,2.247,2.57
1429,26-09-2025,15:12:58:453301,1.907,2.59
1430,26-09-2025,15:12:59:487305,0.941,2.59
1431,26-09-2025,15:13:00:520306,1.947,2.58
1432,26-09-2025,15:13:01:554299,1.840,2.59
1433,26-09-2025,15:13:02:591310,1.260,2.59
1434,26-09-2025,15:13:03:644299,1.514,2.58
1435,26-09-2025,15:13:04:677447,1.994,2.58
1436,26-09-2025,15:13:05:716302,1.791,2.59
1437,26-09-2025,15:13:06:750306,0.955,2.59
1438,26-09-2025,15:13:07:784280,1.978,2.59
1439,26-09-2025,15:13:08:818282,1.805,2.59
1440,26-09-2025,15:13:09:851305,1.050,2.59
1441,26-09-2025,15:13:10:885281,2.187,2.58
1442,26-09-2025,15:13:11:919305,1.671,2.58
1443,26-09-2025,15:13:12:955282,0.942,2.59
1444,26-09-2025,15:13:13:989281,1.766,2.59
1445,26-09-2025,15:13:15:022306,1.801,2.58
1446,26-09-2025,15:13:16:056281,0.954,2.59
1447,26-09-2025,15:13:17:090398,1.977,2.59
1448,26-09-2025,15:13:18:127403,2.135,2.57
1449,26-09-2025,15:13:19:161306,1.184,2.58
1450,26-09-2025,15:13:20:197355,1.173,2.59
1451,26-09-2025,15:13:21:231308,2.256,2.59
1452,26-09-2025,15:13:22:281300,0.930,2.59
1453,26-09-2025,15:13:23:315302,1.921,2.58
1454,26-09-2025,15:13:24:349307,1.809,2.59
1455,26-09-2025,15:13:25:383302,0.948,2.59
1456,26-09-2025,15:13:26:419299,1.608,2.59
1457,26-09-2025,15:13:27:455281,2.226,2.59
1458,26-09-2025,15:13:28:488306,1.143,2.59
1459,26-09-2025,15:13:29:525304,1.048,2.59
1460,26-09-2025,15:13:30:559281,2.201,2.60
1461,26-09-2025,15:13:31:592773,1.576,2.60
1462,26-09-2025,15:13:32:627305,1.044,2.60
1463,26-09-2025,15:13:33:663302,1.769,2.58
1464,26-09-2025,15:13:34:697282,1.936,2.59
1465,26-09-2025,15:13:35:731307,0.941,2.59
1466,26-09-2025,15:13:36:765281,1.778,2.59
1467,26-09-2025,15:13:37:798282,1.800,2.60
1468,26-09-2025,15:13:38:831335,1.072,2.58
1469,26-09-2025,15:13:39:865420,2.198,2.60
1470,26-09-2025,15:13:40:902305,2.036,2.59
1471,26-09-2025,15:13:41:936308,0.983,2.59
1472,26-09-2025,15:13:42:970281,1.627,2.59
1473,26-09-2025,15:13:44:004359,2.006,2.62
1474,26-09-2025,15:13:45:046304,2.152,2.59
1475,26-09-2025,15:13:46:081303,1.380,2.59
1476,26-09-2025,15:13:47:115305,1.302,2.59
1477,26-09-2025,15:13:48:150281,2.256,2.59
1478,26-09-2025,15:13:49:183305,1.311,2.58
1479,26-09-2025,15:13:50:217304,1.341,2.59
1480,26-09-2025,15:13:51:250305,2.086,2.58
1481,26-09-2025,15:13:52:283282,0.944,2.60
1482,26-09-2025,15:13:53:316281,1.959,2.59
1483,26-09-2025,15:13:54:349306,1.643,2.60
1484,26-09-2025,15:13:55:384280,0.969,2.59
1485,26-09-2025,15:13:56:423306,1.196,2.59
1486,26-09-2025,15:13:57:457305,2.256,2.59
1487,26-09-2025,15:13:58:491306,1.430,2.59
1488,26-09-2025,15:13:59:524281,1.424,2.60
1489,26-09-2025,15:14:00:557312,2.019,2.58
1490,26-09-2025,15:14:01:591302,0.962,2.60
1491,26-09-2025,15:14:02:630304,0.978,2.59
1492,26-09-2025,15:14:03:664303,2.114,2.59
1493,26-09-2025,15:14:04:698306,1.700,2.59
1494,26-09-2025,15:14:05:732305,1.044,2.59
1495,26-09-2025,15:14:06:766306,2.218,2.62
1496,26-09-2025,15:14:07:800305,1.635,2.59
1497,26-09-2025,15:14:08:836306,0.928,2.58
1498,26-09-2025,15:14:09:870280,1.887,2.60
1499,26-09-2025,15:14:10:904306,1.837,2.60
1500,26-09-2025,15:14:11:939299,0.942,2.59
1501,26-09-2025,15:14:12:973281,1.738,2.58
1502,26-09-2025,15:14:14:006279,1.819,2.59
1503,26-09-2025,15:14:15:040307,0.946,2.59
1504,26-09-2025,15:14:16:075281,1.780,2.59
1505,26-09-2025,15:14:17:108307,1.785,2.60
1506,26-09-2025,15:14:18:145304,1.146,2.59
1507,26-09-2025,15:14:19:179312,1.478,2.60
1508,26-09-2025,15:14:20:213305,2.113,2.59
1509,26-09-2025,15:14:21:247283,1.114,2.58
1510,26-09-2025,15:14:22:280306,1.679,2.58
1511,26-09-2025,15:14:23:315282,2.094,2.60
1512,26-09-2025,15:14:24:349320,1.096,2.60
1513,26-09-2025,15:14:25:383306,1.522,2.59
1514,26-09-2025,15:14:26:417281,2.089,2.58
1515,26-09-2025,15:14:27:451307,1.081,2.58
1516,26-09-2025,15:14:28:485282,1.522,2.59
1517,26-09-2025,15:14:29:518283,1.972,2.60
1518,26-09-2025,15:14:30:553306,1.065,2.60
1519,26-09-2025,15:14:31:587282,1.532,2.60
1520,26-09-2025,15:14:32:621353,2.081,2.59
1521,26-09-2025,15:14:33:655296,1.050,2.60
1522,26-09-2025,15:14:34:689279,1.546,2.59
1523,26-09-2025,15:14:35:722307,1.953,2.59
1524,26-09-2025,15:14:36:756282,0.946,2.59
1525,26-09-2025,15:14:37:791283,1.551,2.59
1526,26-09-2025,15:14:38:824350,1.947,2.59
1527,26-09-2025,15:14:39:861528,1.443,2.60
1528,26-09-2025,15:14:40:896305,1.094,2.60
1529,26-09-2025,15:14:41:930282,2.224,2.59
1530,26-09-2025,15:14:42:964530,1.636,2.55
1531,26-09-2025,15:14:44:037303,1.160,2.58
1532,26-09-2025,15:14:45:070305,2.243,2.59
1533,26-09-2025,15:14:46:103307,1.237,2.60
1534,26-09-2025,15:14:47:136281,1.501,2.58
1535,26-09-2025,15:14:48:169307,2.011,2.58
1536,26-09-2025,15:14:49:206303,1.572,2.58
1537,26-09-2025,15:14:50:239282,1.225,2.59
1538,26-09-2025,15:14:51:274306,2.210,2.59
1539,26-09-2025,15:14:52:308283,1.692,2.59
1540,26-09-2025,15:14:53:341306,1.112,2.58
1541,26-09-2025,15:14:54:374306,2.256,2.58
1542,26-09-2025,15:14:55:407306,1.335,2.59
1543,26-09-2025,15:14:56:442305,1.148,2.59
1544,26-09-2025,15:14:57:476305,2.243,2.59
1545,26-09-2025,15:14:58:511282,1.754,2.58
1546,26-09-2025,15:14:59:544306,1.070,2.60
1547,26-09-2025,15:15:00:578283,2.190,2.59
1548,26-09-2025,15:15:01:611282,1.557,2.59
1549,26-09-2025,15:15:02:644307,1.237,2.59
1550,26-09-2025,15:15:03:678305,2.256,2.59
1551,26-09-2025,15:15:04:712283,1.527,2.59
1552,26-09-2025,15:15:05:747306,1.000,2.59
1553,26-09-2025,15:15:06:781307,2.028,2.59
1554,26-09-2025,15:15:07:815282,1.818,2.59
1555,26-09-2025,15:15:08:849307,0.929,2.59
1556,26-09-2025,15:15:09:886306,1.292,2.59
1557,26-09-2025,15:15:10:920288,2.252,2.60
1558,26-09-2025,15:15:11:954306,1.491,2.59
1559,26-09-2025,15:15:12:990307,0.939,2.60
1560,26-09-2025,15:15:14:024282,1.845,2.59
1561,26-09-2025,15:15:15:057306,1.799,2.59
1562,26-09-2025,15:15:16:094304,1.278,2.59
1563,26-09-2025,15:15:17:128282,1.301,2.59
1564,26-09-2025,15:15:18:161281,2.178,2.60
1565,26-09-2025,15:15:19:196306,1.509,2.59
1566,26-09-2025,15:15:20:230305,1.110,2.59
1567,26-09-2025,15:15:21:266333,1.769,2.58
1568,26-09-2025,15:15:22:300305,1.977,2.60
1569,26-09-2025,15:15:23:334302,1.001,2.59
1570,26-09-2025,15:15:24:368279,1.509,2.59
1571,26-09-2025,15:15:25:401306,2.041,2.59
1572,26-09-2025,15:15:26:437281,1.471,2.59
1573,26-09-2025,15:15:27:471306,1.127,2.59
1574,26-09-2025,15:15:28:505300,2.215,2.58
1575,26-09-2025,15:15:29:539282,1.713,2.59
1576,26-09-2025,15:15:30:572281,1.077,2.58
1577,26-09-2025,15:15:31:606306,2.123,2.59
1578,26-09-2025,15:15:32:640279,1.801,2.59
1579,26-09-2025,15:15:33:675281,0.959,2.58
1580,26-09-2025,15:15:34:708305,1.753,2.59
1581,26-09-2025,15:15:35:742282,2.024,2.59
1582,26-09-2025,15:15:36:776280,1.071,2.59
1583,26-09-2025,15:15:37:809306,1.587,2.59
1584,26-09-2025,15:15:38:846302,2.206,2.60
1585,26-09-2025,15:15:39:880282,1.739,2.59
1586,26-09-2025,15:15:40:915305,0.940,2.60
