SNO,Date,Time,MQ138,Voltage_V
1116,26-09-2025,15:27:29:703383,2416,4.01
1117,26-09-2025,15:27:33:179285,2406,3.99
1118,26-09-2025,15:27:36:655284,2406,4.02
1119,26-09-2025,15:27:39:529284,2415,4.01
1120,26-09-2025,15:27:43:013285,2402,4.02
1121,26-09-2025,15:27:46:900285,2413,4.03
1122,26-09-2025,15:27:51:315284,2411,4.21
1123,26-09-2025,15:27:54:476285,2445,4.01
1124,26-09-2025,15:27:57:581451,2409,4.03
1125,26-09-2025,15:28:00:628318,2384,4.02
1126,26-09-2025,15:28:03:697285,2411,4
1127,26-09-2025,15:28:06:761284,2411,4
1128,26-09-2025,15:28:10:052285,2411,4.03
1129,26-09-2025,15:28:13:526285,2411,4.04
1130,26-09-2025,15:28:16:591285,2402,4.09
1131,26-09-2025,15:28:21:150285,2407,4.02
1132,26-09-2025,15:28:24:373284,2441,4.06
1133,26-09-2025,15:28:27:866284,2449,4.02
1134,26-09-2025,15:28:33:385286,2447,4.01
1135,26-09-2025,15:28:37:496286,2447,4.02
1136,26-09-2025,15:28:41:599285,2443,4.02
1137,26-09-2025,15:28:45:081354,2407,4.06
1138,26-09-2025,15:28:48:957286,2448,4.03
1139,26-09-2025,15:28:52:440286,2447,3.99
1140,26-09-2025,15:28:56:327286,2442,4.03
1141,26-09-2025,15:29:01:244286,2448,3.99
1142,26-09-2025,15:29:04:926286,2445,3.99
1143,26-09-2025,15:29:08:616286,2446,4.04
1144,26-09-2025,15:29:12:204284,2445,4.04
1145,26-09-2025,15:29:16:598286,2412,4.04
1146,26-09-2025,15:29:20:700286,2441,4.07
1147,26-09-2025,15:29:24:594285,2445,4
1148,26-09-2025,15:29:28:099286,2402,4.03
1149,26-09-2025,15:29:33:392286,2442,4
1150,26-09-2025,15:29:37:285286,2448,4
1151,26-09-2025,15:29:41:001285,2411,4.01
1152,26-09-2025,15:29:44:346285,2407,3.98
1153,26-09-2025,15:29:48:144286,2448,4.03
1154,26-09-2025,15:29:51:420286,2439,3.99
1155,26-09-2025,15:29:54:595286,2448,4.02
1156,26-09-2025,15:29:58:789286,2448,4.03
1157,26-09-2025,15:30:02:688285,2445,4.05
1158,26-09-2025,15:30:07:387286,2439,4.01
1159,26-09-2025,15:30:10:892285,2405,4.08
1160,26-09-2025,15:30:14:266285,2403,4.01
1161,26-09-2025,15:30:17:234285,2403,3.99
1162,26-09-2025,15:30:21:519284,2448,4.05
1163,26-09-2025,15:30:24:589285,2406,4
1164,26-09-2025,15:30:28:513285,2413,4.02
1165,26-09-2025,15:30:32:406285,2404,4.03
1166,26-09-2025,15:30:35:873285,2406,4.02
1167,26-09-2025,15:30:39:134285,2405,4.02
1168,26-09-2025,15:30:42:213284,2446,4.03
1169,26-09-2025,15:30:45:480285,2402,4.01
1170,26-09-2025,15:30:47:944285,2405,4.01
1171,26-09-2025,15:30:51:220284,2444,4.01
1172,26-09-2025,15:30:54:085284,2405,4.03
1173,26-09-2025,15:30:57:364284,2441,3.94
1174,26-09-2025,15:31:02:485285,2406,4.01
1175,26-09-2025,15:31:05:563285,2411,3.98
1176,26-09-2025,15:31:09:446285,2401,4.01
1177,26-09-2025,15:31:12:744285,2406,4.01
1178,26-09-2025,15:31:16:205299,2401,4.01
1179,26-09-2025,15:31:19:075285,2445,3.98
1180,26-09-2025,15:31:22:351284,2438,4.12
1181,26-09-2025,15:31:26:031285,2443,4.02
1182,26-09-2025,15:31:29:105285,2403,3.99
1183,26-09-2025,15:31:32:593285,2445,4.01
1184,26-09-2025,15:31:36:068285,2406,4.03
1185,26-09-2025,15:31:39:147285,2406,4.03
1186,26-09-2025,15:31:42:022285,2405,4.02
1187,26-09-2025,15:31:45:289284,2439,4.12
1188,26-09-2025,15:31:48:159284,2446,4.04
1189,26-09-2025,15:31:51:439285,2409,4.01
1190,26-09-2025,15:31:54:913284,2402,4.01
1191,26-09-2025,15:31:58:393285,2440,4.09
1192,26-09-2025,15:32:01:877285,2439,4.02
1193,26-09-2025,15:32:04:743285,2438,4.03
1194,26-09-2025,15:32:08:077284,2390,4.06
1195,26-09-2025,15:32:11:914284,2445,4.01
1196,26-09-2025,15:32:14:773285,2405,4.05
1197,26-09-2025,15:32:17:858285,2401,4.02
1198,26-09-2025,15:32:20:713285,2407,4.02
1199,26-09-2025,15:32:24:017285,2405,4.03
1200,26-09-2025,15:32:27:267285,2403,3.99
1201,26-09-2025,15:32:36:927281,2402,4
1202,26-09-2025,15:32:39:967285,2438,4.02
1203,26-09-2025,15:32:43:671285,2395,4.02
1204,26-09-2025,15:32:47:131285,2443,4.02
1205,26-09-2025,15:32:50:615285,2405,4
1206,26-09-2025,15:32:53:916285,2398,3.99
1207,26-09-2025,15:32:57:993284,2434,4.06
1208,26-09-2025,15:33:00:860285,2403,4.03
1209,26-09-2025,15:33:04:165352,2402,3.98
1210,26-09-2025,15:33:08:228285,2434,4.01
1211,26-09-2025,15:33:11:131284,2435,4
1212,26-09-2025,15:33:14:580285,2436,4.01
1213,26-09-2025,15:33:17:858285,2396,4.02
1214,26-09-2025,15:33:20:717285,2399,4.01
1215,26-09-2025,15:33:23:855285,2395,4.01
1216,26-09-2025,15:33:26:888285,2402,3.99
1217,26-09-2025,15:33:32:935281,2448,4.02
1218,26-09-2025,15:33:36:289285,2438,3.98
1219,26-09-2025,15:33:39:563285,2402,4.01
1220,26-09-2025,15:33:42:437285,2401,4.04
1221,26-09-2025,15:33:45:715285,2397,4.03
1222,26-09-2025,15:33:48:778285,2406,4.03
1223,26-09-2025,15:33:51:643285,2403,4.15
1224,26-09-2025,15:33:54:926285,2399,4.02
1225,26-09-2025,15:33:57:996285,2401,3.99
1226,26-09-2025,15:32:30:749284,2445,4.01
1227,26-09-2025,15:34:01:090285,2441,4.03
1228,26-09-2025,15:34:05:572285,2402,4.03
1229,26-09-2025,15:34:09:258285,2441,4.01
1230,26-09-2025,15:34:13:802284,2402,4.04
1231,26-09-2025,15:34:17:041285,2445,4.04
1232,26-09-2025,15:34:19:915285,2393,4.01
1233,26-09-2025,15:34:22:885285,2403,4.01
1234,26-09-2025,15:34:26:256285,2405,4.04
1235,26-09-2025,15:34:29:135285,2402,4.11
1236,26-09-2025,15:34:32:400285,2400,4.03
1237,26-09-2025,15:34:35:472285,2399,4.05
1238,26-09-2025,15:34:39:158285,2441,4.01
1239,26-09-2025,15:34:42:228345,2396,3.99
1240,26-09-2025,15:34:45:108285,2397,4
1241,26-09-2025,15:34:48:378285,2403,4.03
1242,26-09-2025,15:34:51:655284,2402,4
1243,26-09-2025,15:34:55:138285,2405,4.01
1244,26-09-2025,15:34:58:617284,2399,4.02
1245,26-09-2025,15:35:01:488285,2401,4.01
1246,26-09-2025,15:35:04:962285,2439,4.06
1247,26-09-2025,15:35:08:446285,2399,4.02
1248,26-09-2025,15:35:11:525285,2400,4
1249,26-09-2025,15:35:15:103314,2387,4.09
1250,26-09-2025,15:35:18:485285,2399,4.02
1251,26-09-2025,15:35:21:968285,2397,4.06
1252,26-09-2025,15:35:25:032285,2391,4.02
1253,26-09-2025,15:35:28:323285,2433,4.01
1254,26-09-2025,15:35:31:591284,2401,4.02
1255,26-09-2025,15:35:35:075285,2397,4.02
1256,26-09-2025,15:35:38:564285,2400,4.06
1257,26-09-2025,15:35:41:416285,2397,4.03
1258,26-09-2025,15:35:44:488285,2399,3.99
1259,26-09-2025,15:35:49:626285,2395,4.03
1260,26-09-2025,15:35:53:296285,2400,3.99
1261,26-09-2025,15:35:56:370285,2400,3.99
1262,26-09-2025,15:35:59:650285,2437,4.04
1263,26-09-2025,15:36:03:553285,2399,4.04
1264,26-09-2025,15:36:06:413285,2393,4.04
1265,26-09-2025,15:36:09:687285,2397,4.07
1266,26-09-2025,15:36:13:173285,2387,4
1267,26-09-2025,15:36:16:673325,2394,4.03
1268,26-09-2025,15:36:20:126285,2395,4
1269,26-09-2025,15:36:23:401285,2391,4
1270,26-09-2025,15:36:27:296285,2432,4.01
1271,26-09-2025,15:36:30:577285,2391,3.98
1272,26-09-2025,15:36:34:767285,2387,4.03
1273,26-09-2025,15:36:38:148285,2399,3.99
1274,26-09-2025,15:36:41:229285,2438,4.02
1275,26-09-2025,15:36:45:531285,2438,4.03
1276,26-09-2025,15:36:49:005285,2397,4.05
1277,26-09-2025,15:36:52:283333,2394,4.01
1278,26-09-2025,15:36:55:356284,2435,4.08
1279,26-09-2025,15:36:58:848285,2394,4.01
1280,26-09-2025,15:37:01:290285,2435,3.99
1281,26-09-2025,15:37:04:360347,2399,4.05
1282,26-09-2025,15:37:07:643285,2397,4
1283,26-09-2025,15:37:10:299285,2432,4.02
1284,26-09-2025,15:37:13:784285,2385,4.03
1285,26-09-2025,15:37:17:060285,2395,4.02
1286,26-09-2025,15:37:20:348285,2435,4.02
1287,26-09-2025,15:37:24:646285,2434,4.03
1288,26-09-2025,15:37:28:123284,2427,4.01
1289,26-09-2025,15:37:30:989285,2430,4.01
1290,26-09-2025,15:37:34:056284,2387,4.01
1291,26-09-2025,15:37:37:164285,2386,4.03
1292,26-09-2025,15:37:41:635284,2389,3.94
1293,26-09-2025,15:37:45:327285,2437,4.01
1294,26-09-2025,15:37:48:195285,2432,3.98
1295,26-09-2025,15:37:51:468285,2395,4.01
1296,26-09-2025,15:37:54:545284,2432,4.01
1297,26-09-2025,15:37:57:615285,2431,4.01
1298,26-09-2025,15:38:00:278285,2432,3.98
1299,26-09-2025,15:38:03:554284,2431,4.12
1300,26-09-2025,15:38:07:029285,2384,4.02
1301,26-09-2025,15:38:10:313285,2431,3.99
1302,26-09-2025,15:38:13:388285,2389,4.01
1303,26-09-2025,15:38:22:850281,2430,4.03
1304,26-09-2025,15:38:16:658285,2432,4.03
1305,26-09-2025,15:38:25:877285,2433,4.02
1306,26-09-2025,15:38:28:944285,2428,4.12
1307,26-09-2025,15:38:32:426285,2436,4.04
1308,26-09-2025,15:38:35:496285,2430,4.01
1309,26-09-2025,15:38:39:392285,2432,4.01
1310,26-09-2025,15:38:42:666286,2431,4.09
1311,26-09-2025,15:38:46:356286,2432,4.02
1312,26-09-2025,15:38:52:942281,2393,4.03
1313,26-09-2025,15:38:56:593286,2432,4.06
1314,26-09-2025,15:39:00:282286,2427,4.01
1315,26-09-2025,15:39:03:968286,2431,4.05
1316,26-09-2025,15:39:07:989286,2433,4.02
1317,26-09-2025,15:39:11:958286,2434,4.02
1318,26-09-2025,15:39:17:686286,2432,4.03
1319,26-09-2025,15:39:21:576286,2391,3.99
1320,26-09-2025,15:39:25:063286,2431,4
1321,26-09-2025,15:39:28:952286,2435,4.02
1322,26-09-2025,15:39:33:050286,2431,4.02
1323,26-09-2025,15:39:36:936286,2391,4.02
1324,26-09-2025,15:39:40:622286,2388,4
1325,26-09-2025,15:39:44:107286,2429,3.99
1326,26-09-2025,15:39:47:595355,2443,4.06
1327,26-09-2025,15:39:50:862286,2434,4.03
1328,26-09-2025,15:39:54:450286,2432,3.98
1329,26-09-2025,15:39:59:056286,2431,4.01
1330,26-09-2025,15:40:03:869286,2429,4
1331,26-09-2025,15:40:07:658286,2439,4.01
1332,26-09-2025,15:40:11:963286,2433,4.02
1333,26-09-2025,15:40:15:439286,2433,4.01
1334,26-09-2025,15:40:19:331286,2435,4.01
1335,26-09-2025,15:40:23:223285,2430,3.99
1336,26-09-2025,15:40:26:703286,2434,4.02
1337,26-09-2025,15:40:31:009286,2435,3.98
1338,26-09-2025,15:40:34:695286,2435,4.01
1339,26-09-2025,15:40:38:384285,2431,4.04
1340,26-09-2025,15:40:42:275285,2432,4.03
1341,26-09-2025,15:40:45:752285,2433,4.03
1342,26-09-2025,15:40:50:051286,2431,4.15
1343,26-09-2025,15:40:53:537286,2437,4.02
1344,26-09-2025,15:41:00:121485,2397,3.99
1345,26-09-2025,15:41:04:593284,2433,4.01
1346,26-09-2025,15:41:08:483292,2432,4.03
1347,26-09-2025,15:41:12:381285,2434,4.03
1348,26-09-2025,15:41:16:266286,2390,4.01
1349,26-09-2025,15:41:20:155286,2434,4.04
1350,26-09-2025,15:41:24:279286,2432,4.04
1351,26-09-2025,15:41:27:742285,2433,4.01
1352,26-09-2025,15:41:32:245286,2432,4.01
1353,26-09-2025,15:41:36:140286,2438,4.04
1354,26-09-2025,15:41:40:027286,2441,4.11
1355,26-09-2025,15:41:43:301286,2432,4.03
1356,26-09-2025,15:41:46:778285,2431,4.05
1357,26-09-2025,15:41:50:470286,2434,4.01
1358,26-09-2025,15:41:53:951285,2439,3.99
1359,26-09-2025,15:41:57:844285,2429,4
1360,26-09-2025,15:42:01:327285,2427,4.03
1361,26-09-2025,15:42:05:214286,2434,4
1362,26-09-2025,15:42:09:308286,2435,4.01
1363,26-09-2025,15:42:12:788285,2434,4.02
1364,26-09-2025,15:42:16:890286,2432,4.01
1365,26-09-2025,15:42:20:808286,2398,4.06
1366,26-09-2025,15:42:25:084286,2432,4.02
1367,26-09-2025,15:42:29:180286,2432,4
1368,26-09-2025,15:42:33:286286,2431,4.09
1369,26-09-2025,15:42:37:580286,2432,4.02
1370,26-09-2025,15:42:41:262286,2425,4.06
1371,26-09-2025,15:42:44:538286,2430,4.02
1372,26-09-2025,15:42:48:433286,2433,4.01
1373,26-09-2025,15:42:52:323285,2395,4.02
1374,26-09-2025,15:42:55:813284,2389,4.02
1375,26-09-2025,15:42:58:667285,2434,4.06
1376,26-09-2025,15:43:02:352285,2398,4.03
1377,26-09-2025,15:43:05:216285,2438,3.99
1378,26-09-2025,15:43:08:299284,2396,4.03
1379,26-09-2025,15:43:11:162285,2427,3.99
1380,26-09-2025,15:43:14:266285,2393,3.99
1381,26-09-2025,15:43:17:109285,2431,4.04
1382,26-09-2025,15:43:20:787284,2432,4.04
1383,26-09-2025,15:43:24:265284,2430,4.04
1384,26-09-2025,15:43:27:337285,2437,4.07
1385,26-09-2025,15:43:30:640285,2390,4
1386,26-09-2025,15:43:33:895285,2432,4.03
1387,26-09-2025,15:43:37:377284,2388,4
1388,26-09-2025,15:43:40:239285,2439,4
1389,26-09-2025,15:43:43:752285,2398,4.01
1390,26-09-2025,15:43:47:850283,2433,3.98
1391,26-09-2025,15:43:51:915285,2435,4.03
1392,26-09-2025,15:43:54:989285,2491,3.99
1393,26-09-2025,15:43:57:957285,2459,4.02
1394,26-09-2025,15:44:04:342268,2506,4.03
1395,26-09-2025,15:44:07:687284,2504,4.05
1396,26-09-2025,15:44:10:549285,2460,4.01
1397,26-09-2025,15:44:13:935285,2465,4.08
1398,26-09-2025,15:44:16:695285,2467,4.01
1399,26-09-2025,15:44:20:173285,2463,3.99
1400,26-09-2025,15:44:23:359285,2463,4.05
1401,26-09-2025,15:44:27:139416,2463,4
1402,26-09-2025,15:44:30:825285,2512,4.02
1403,26-09-2025,15:44:33:902285,2506,4.03
1404,26-09-2025,15:44:36:563285,2469,4.02
1405,26-09-2025,15:44:39:223285,2506,4.02
1406,26-09-2025,15:44:41:889285,2507,4.03
1407,26-09-2025,15:44:45:579284,2470,4.01
1408,26-09-2025,15:44:48:667284,2489,4.01
1409,26-09-2025,15:44:51:550285,2461,4.01
1410,26-09-2025,15:44:54:482285,2503,4.03
1411,26-09-2025,15:44:57:866284,2503,3.94
1412,26-09-2025,15:45:01:757285,2463,4.01
1413,26-09-2025,15:45:07:281284,2501,3.98
1414,26-09-2025,15:45:10:350284,2505,4.01
1415,26-09-2025,15:45:13:228284,2503,4.01
1416,26-09-2025,15:45:16:296284,2502,4.01
1417,26-09-2025,15:45:19:161285,2501,3.98
1418,26-09-2025,15:45:22:045285,2458,4.12
1419,26-09-2025,15:45:24:693285,2462,4.02
1420,26-09-2025,15:45:27:760285,2503,3.99
1421,26-09-2025,15:45:30:833284,2465,4.01
1422,26-09-2025,15:45:34:314284,2462,4.03
1423,26-09-2025,15:45:38:000285,2496,4.03
1424,26-09-2025,15:45:40:880285,2459,4.02
1425,26-09-2025,15:45:45:992284,2501,4.12
1426,26-09-2025,15:45:48:882285,2459,4.04
1427,26-09-2025,15:45:52:338285,2458,4.01
1428,26-09-2025,15:45:55:412284,2499,4.01
1429,26-09-2025,15:45:58:271285,2501,4.09
1430,26-09-2025,15:46:00:940284,2501,4.02
1431,26-09-2025,15:46:04:424285,2501,4.03
1432,26-09-2025,15:46:07:493285,2502,4.06
1433,26-09-2025,15:46:10:976285,2497,4.01
1434,26-09-2025,15:46:13:638360,2455,4.05
1435,26-09-2025,15:46:16:909285,2499,4.02
1436,26-09-2025,15:46:20:206284,2500,4.02
1437,26-09-2025,15:46:23:060285,2506,4.03
1438,26-09-2025,15:46:26:126285,2502,3.99
1439,26-09-2025,15:46:28:801285,2453,4
1440,26-09-2025,15:46:31:456285,2455,4.02
1441,26-09-2025,15:46:34:531285,2453,4.02
1442,26-09-2025,15:46:37:802285,2491,4.02
1443,26-09-2025,15:46:40:664284,2451,4
1444,26-09-2025,15:46:43:330285,2453,3.99
1445,26-09-2025,15:46:46:235284,2444,4.06
1446,26-09-2025,15:46:49:171285,2443,4.03
1447,26-09-2025,15:46:52:149285,2454,3.98
1448,26-09-2025,15:46:55:416285,2463,4.01
1449,26-09-2025,15:46:59:101284,2496,4
