SNO,Date,Time,Phase,Heater_Profile,MQ136_RAW,MQ138_RAW,BME_Temp,BME_Hum,BME_HeaterRes,Alpha_PID,SPEC,SGP40_VOC,VOC,Concentration,Distance
1,04-08-2025,10:48:39:000,Pre-Puff,322,72.82,66.48,30.92,64.57,43434,0.05,29.11,30944,p-Cresol,1ml,6
2,04-08-2025,10:48:44:000,Pre-Puff,322,73.90,82.79,30.92,64.53,38186,0.05,22.47,30950,p-Cresol,1ml,6
3,04-08-2025,10:49:12:000,Pre-Puff,322,80.73,80.19,30.73,66.15,24859,0.05,26.95,65535,p-Cresol,1ml,6
4,04-08-2025,10:49:15:000,Pre-Puff,322,83.48,81.45,30.73,66.09,24772,0.04,30.76,29760,p-Cresol,1ml,6
5,04-08-2025,10:49:17:000,Pre-Puff,322,83.36,83.38,30.74,65.91,25107,0.05,26.98,30012,p-Cresol,1ml,6
6,04-08-2025,10:49:19:000,Pre-Puff,322,81.40,83.61,30.76,65.75,25513,0.05,21.52,30078,p-Cresol,1ml,6
7,04-08-2025,10:49:21:000,Pre-Puff,322,80.41,81.14,30.77,65.64,26042,0.05,23.99,30162,p-Cresol,1ml,6
8,04-08-2025,10:49:23:000,Pre-Puff,322,81.12,82.30,30.78,65.60,26397,0.04,22.86,30245,p-Cresol,1ml,6
9,04-08-2025,10:49:25:000,Pre-Puff,322,81.84,82.35,30.79,65.56,26811,0.04,22.19,30314,p-Cresol,1ml,6
10,04-08-2025,10:49:26:000,Pre-Puff,322,81.42,83.53,30.80,65.49,27414,0.05,20.29,30371,p-Cresol,1ml,6
11,04-08-2025,10:49:28:000,Pre-Puff,322,82.67,84.53,30.81,65.45,27990,0.06,30.35,30417,p-Cresol,1ml,6
12,04-08-2025,10:49:29:000,Pre-Puff,322,81.70,82.92,30.82,65.39,28609,0.05,22.76,30457,p-Cresol,1ml,6
13,04-08-2025,10:49:30:000,Pre-Puff,322,82.40,82.18,30.85,65.34,29418,0.05,22.67,30487,p-Cresol,1ml,6
14,04-08-2025,10:49:32:000,Pre-Puff,322,83.13,81.79,30.85,65.30,29788,0.05,26.77,30510,p-Cresol,1ml,6
15,04-08-2025,10:49:34:000,Pre-Puff,322,84.45,84.42,30.85,65.32,30103,0.05,23.21,30531,p-Cresol,1ml,6
16,04-08-2025,10:49:36:000,Pre-Puff,322,80.34,80.87,30.84,65.36,30039,0.05,28.00,30551,p-Cresol,1ml,6
17,04-08-2025,10:49:37:000,Pre-Puff,322,85.67,83.46,30.84,65.38,30403,0.05,24.40,30573,p-Cresol,1ml,6
18,04-08-2025,10:49:39:000,Pre-Puff,322,83.26,84.33,30.84,65.34,30955,0.06,26.43,30588,p-Cresol,1ml,6
19,04-08-2025,10:49:40:000,Pre-Puff,322,82.14,83.15,30.84,65.33,31135,0.05,19.96,30606,p-Cresol,1ml,6
20,04-08-2025,10:49:42:000,Pre-Puff,322,82.15,83.66,30.83,65.36,31272,0.05,28.91,30613,p-Cresol,1ml,6
21,04-08-2025,10:49:44:000,Pre-Puff,322,82.85,81.92,30.83,65.35,31434,0.06,23.30,30626,p-Cresol,1ml,6
22,04-08-2025,10:49:46:000,Pre-Puff,322,83.72,85.31,30.82,65.37,31620,0.04,30.51,30636,p-Cresol,1ml,6
23,04-08-2025,10:49:47:000,Pre-Puff,322,83.81,82.26,30.82,65.36,31880,0.04,30.78,30645,p-Cresol,1ml,6
24,04-08-2025,10:49:49:000,Pre-Puff,322,84.92,83.63,30.82,65.37,31928,0.05,25.07,30652,p-Cresol,1ml,6
25,04-08-2025,10:49:51:000,Pre-Puff,322,82.47,85.81,30.82,65.37,32193,0.05,27.73,30658,p-Cresol,1ml,6
26,04-08-2025,10:49:52:000,Pre-Puff,322,82.78,85.20,30.82,65.35,32512,0.06,25.57,30666,p-Cresol,1ml,6
27,04-08-2025,10:49:54:000,Pre-Puff,322,82.69,83.12,30.82,65.35,32561,0.06,26.72,30671,p-Cresol,1ml,6
28,04-08-2025,10:49:56:000,Pre-Puff,322,82.24,83.73,30.81,65.37,32536,0.05,26.62,30676,p-Cresol,1ml,6
29,04-08-2025,10:49:58:000,Pre-Puff,322,84.75,86.34,30.81,65.38,32636,0.05,25.69,30674,p-Cresol,1ml,6
30,04-08-2025,10:49:59:000,Pre-Puff,322,82.22,84.58,30.81,65.41,32761,0.06,19.84,30675,p-Cresol,1ml,6
31,04-08-2025,10:50:01:000,Pre-Puff,322,82.17,83.72,30.81,65.40,32761,0.04,22.18,30684,p-Cresol,1ml,6
32,04-08-2025,10:50:03:000,Pre-Puff,322,83.23,82.17,30.81,65.39,33015,0.05,25.61,30681,p-Cresol,1ml,6
33,04-08-2025,10:50:05:000,Pre-Puff,322,83.86,86.65,30.80,65.42,32887,0.04,29.69,30681,p-Cresol,1ml,6
34,04-08-2025,10:50:06:000,Pre-Puff,322,82.86,83.47,30.80,65.41,32887,0.06,19.13,30682,p-Cresol,1ml,6
35,04-08-2025,10:50:08:000,Pre-Puff,322,83.85,83.69,30.80,65.42,33246,0.04,25.85,30682,p-Cresol,1ml,6
36,04-08-2025,10:50:10:000,Pre-Puff,322,83.63,85.91,30.80,65.45,33169,0.06,24.06,30684,p-Cresol,1ml,6
37,04-08-2025,10:50:11:000,Pre-Puff,322,83.83,83.97,30.80,65.44,33324,0.05,21.37,30689,p-Cresol,1ml,6
38,04-08-2025,10:50:15:000,Pre-Puff,322,85.44,85.42,30.77,65.77,31928,0.05,28.18,30694,p-Cresol,1ml,6
39,04-08-2025,10:50:17:000,Pre-Puff,322,86.94,85.17,30.77,65.73,31952,0.05,19.70,30695,p-Cresol,1ml,6
40,04-08-2025,10:50:19:000,Pre-Puff,322,84.15,83.78,30.77,65.67,32096,0.05,28.80,30699,p-Cresol,1ml,6
41,04-08-2025,10:50:20:000,Pre-Puff,322,84.88,86.94,30.77,65.59,32217,0.04,30.42,30704,p-Cresol,1ml,6
42,04-08-2025,10:50:22:000,Pre-Puff,322,86.13,85.97,30.77,65.57,32388,0.05,24.39,30702,p-Cresol,1ml,6
43,04-08-2025,10:50:24:000,Pre-Puff,322,85.70,86.39,30.77,65.52,32611,0.05,20.07,30699,p-Cresol,1ml,6
44,04-08-2025,10:50:25:000,Pre-Puff,322,86.70,87.33,30.78,65.50,32661,0.06,19.48,30695,p-Cresol,1ml,6
45,04-08-2025,10:50:29:000,Pre-Puff,322,80.33,80.91,30.76,65.71,31832,0.04,29.84,30697,p-Cresol,1ml,6
46,04-08-2025,10:50:30:000,Pre-Puff,322,85.37,83.55,30.76,65.69,32048,0.04,20.49,30700,p-Cresol,1ml,6
47,04-08-2025,10:50:32:000,Pre-Puff,322,83.80,83.78,30.76,65.63,32462,0.05,19.62,30702,p-Cresol,1ml,6
48,04-08-2025,10:50:33:000,Pre-Puff,322,83.52,85.20,30.78,65.55,32913,0.04,24.72,30704,p-Cresol,1ml,6
49,04-08-2025,10:50:35:000,Pre-Puff,322,85.42,83.39,30.78,65.48,33143,0.05,27.10,30699,p-Cresol,1ml,6
50,04-08-2025,10:50:36:000,Pre-Puff,322,85.80,86.41,30.78,65.48,33117,0.04,30.73,30703,p-Cresol,1ml,6
51,04-08-2025,10:50:38:000,Pre-Puff,322,83.23,86.37,30.78,65.48,33220,0.06,26.17,30704,p-Cresol,1ml,6
52,04-08-2025,10:50:40:000,Pre-Puff,322,87.84,87.45,30.77,65.53,33298,0.05,19.69,30706,p-Cresol,1ml,6
53,04-08-2025,10:50:41:000,Pre-Puff,322,85.26,87.91,30.77,65.52,33402,0.04,24.21,30704,p-Cresol,1ml,6
54,04-08-2025,10:50:43:000,Pre-Puff,322,80.83,82.39,30.76,65.54,33376,0.05,24.41,30704,p-Cresol,1ml,6
55,04-08-2025,10:50:45:000,Pre-Puff,322,87.98,83.47,30.76,65.54,33455,0.05,23.22,30706,p-Cresol,1ml,6
56,04-08-2025,10:50:47:000,Pre-Puff,322,83.87,86.77,30.76,65.54,33666,0.05,25.66,30706,p-Cresol,1ml,6
57,04-08-2025,10:50:48:000,Pre-Puff,322,83.57,86.86,30.76,65.52,33773,0.06,25.60,30704,p-Cresol,1ml,6
58,04-08-2025,10:50:50:000,Pre-Puff,322,81.42,81.12,30.76,65.56,33853,0.04,24.35,30703,p-Cresol,1ml,6
59,04-08-2025,10:50:52:000,Pre-Puff,322,84.30,83.32,30.76,65.56,33639,0.06,23.76,30707,p-Cresol,1ml,6
60,04-08-2025,10:50:54:000,Pre-Puff,322,80.61,82.76,30.75,65.58,33799,0.04,27.38,30707,p-Cresol,1ml,6
61,04-08-2025,10:50:55:000,Pre-Puff,322,83.59,87.31,30.75,65.58,33826,0.05,18.74,30710,p-Cresol,1ml,6
62,04-08-2025,10:50:57:000,Pre-Puff,322,85.80,87.60,30.75,65.57,34042,0.05,24.73,30712,p-Cresol,1ml,6
63,04-08-2025,10:50:58:000,Pre-Puff,322,85.74,87.67,30.76,65.54,34069,0.04,20.72,30710,p-Cresol,1ml,6
64,04-08-2025,10:51:00:000,Pre-Puff,322,86.38,87.36,30.75,65.53,34069,0.05,23.41,30710,p-Cresol,1ml,6
65,04-08-2025,10:51:02:000,Pre-Puff,322,84.72,85.89,30.75,65.58,34015,0.04,27.93,30714,p-Cresol,1ml,6
66,04-08-2025,10:51:04:000,Pre-Puff,322,81.44,80.21,30.74,65.60,33961,0.06,30.99,30713,p-Cresol,1ml,6
67,04-08-2025,10:51:05:000,Pre-Puff,322,84.47,85.84,30.74,65.61,34042,0.04,27.48,30714,p-Cresol,1ml,6
68,04-08-2025,10:51:07:000,Pre-Puff,322,85.77,85.60,30.74,65.61,33826,0.04,19.53,30711,p-Cresol,1ml,6
69,04-08-2025,10:51:10:000,Pre-Puff,322,82.32,85.41,30.72,65.71,33429,0.06,23.91,30712,p-Cresol,1ml,6
70,04-08-2025,10:51:11:000,Pre-Puff,322,85.37,84.83,30.72,65.69,33746,0.05,30.36,30712,p-Cresol,1ml,6
71,04-08-2025,10:51:15:000,Puff,322,85.51,87.27,30.70,66.00,32290,0.07,74.67,30709,p-Cresol,1ml,6
72,04-08-2025,10:51:16:000,Puff,322,82.75,80.95,30.72,65.90,32812,0.07,71.64,30714,p-Cresol,1ml,6
73,04-08-2025,10:51:18:000,Puff,322,86.44,87.13,30.72,65.79,32964,0.06,87.01,30711,p-Cresol,1ml,6
74,04-08-2025,10:51:20:000,Puff,322,85.63,86.19,30.72,65.73,33169,0.06,97.23,30715,p-Cresol,1ml,6
75,04-08-2025,10:51:22:000,Puff,322,81.28,84.49,30.71,65.79,32913,0.05,129.31,30714,p-Cresol,1ml,6
76,04-08-2025,10:51:23:000,Puff,322,86.61,86.51,30.71,65.77,33220,0.06,114.98,30714,p-Cresol,1ml,6
77,04-08-2025,10:51:25:000,Puff,322,85.11,87.45,30.71,65.74,33117,0.08,122.67,30714,p-Cresol,1ml,6
78,04-08-2025,10:51:27:000,Puff,322,89.17,86.36,30.71,65.74,33220,0.06,148.38,30714,p-Cresol,1ml,6
79,04-08-2025,10:51:29:000,Puff,322,81.34,83.12,30.70,65.73,33324,0.05,148.08,30715,p-Cresol,1ml,6
80,04-08-2025,10:51:30:000,Puff,322,87.41,90.40,30.71,65.71,33455,0.07,160.88,30714,p-Cresol,1ml,6
81,04-08-2025,10:51:32:000,Puff,322,81.15,81.37,30.71,65.69,33666,0.04,155.84,30714,p-Cresol,1ml,6
82,04-08-2025,10:51:34:000,Puff,322,86.82,89.26,30.70,65.71,33719,0.06,166.52,30714,p-Cresol,1ml,6
83,04-08-2025,10:51:35:000,Puff,322,88.56,87.96,30.71,65.68,34015,0.08,157.68,30713,p-Cresol,1ml,6
84,04-08-2025,10:51:37:000,Puff,322,87.80,87.53,30.71,65.69,33880,0.08,166.02,30712,p-Cresol,1ml,6
85,04-08-2025,10:51:39:000,Puff,322,86.94,85.85,30.70,65.72,33880,0.07,182.61,30712,p-Cresol,1ml,6
86,04-08-2025,10:51:41:000,Puff,322,85.95,91.50,30.70,65.72,33934,0.08,170.70,30710,p-Cresol,1ml,6
87,04-08-2025,10:51:42:000,Puff,322,83.46,83.41,30.71,65.70,34178,0.05,171.13,30712,p-Cresol,1ml,6
88,04-08-2025,10:51:44:000,Puff,322,86.33,86.51,30.70,65.72,34069,0.06,199.56,30710,p-Cresol,1ml,6
89,04-08-2025,10:51:46:000,Puff,322,86.32,92.19,30.70,65.73,34233,0.08,177.72,30713,p-Cresol,1ml,6
90,04-08-2025,10:51:47:000,Puff,322,87.86,87.94,30.70,65.71,34288,0.05,184.03,30714,p-Cresol,1ml,6
91,04-08-2025,10:51:50:000,Puff,322,81.88,84.31,30.68,65.91,33402,0.07,200.80,30715,p-Cresol,1ml,6
92,04-08-2025,10:51:52:000,Puff,322,86.26,89.75,30.68,65.92,33350,0.08,203.91,30717,p-Cresol,1ml,6
93,04-08-2025,10:51:54:000,Puff,322,85.48,87.72,30.68,65.86,33666,0.06,218.19,30717,p-Cresol,1ml,6
94,04-08-2025,10:51:57:000,Puff,322,90.72,89.11,30.66,66.02,32686,0.06,220.99,30718,p-Cresol,1ml,6
95,04-08-2025,10:51:58:000,Puff,322,87.29,90.48,30.67,65.98,32938,0.09,194.06,30719,p-Cresol,1ml,6
96,04-08-2025,10:52:00:000,Puff,322,86.35,90.61,30.67,65.92,33066,0.07,217.57,30718,p-Cresol,1ml,6
97,04-08-2025,10:52:02:000,Puff,322,87.99,87.68,30.67,65.90,33324,0.07,203.29,30718,p-Cresol,1ml,6
98,04-08-2025,10:52:03:000,Puff,322,86.20,90.95,30.67,65.85,33324,0.10,214.20,30720,p-Cresol,1ml,6
99,04-08-2025,10:52:05:000,Puff,322,87.47,86.26,30.67,65.84,33481,0.10,237.34,30716,p-Cresol,1ml,6
100,04-08-2025,10:52:07:000,Puff,322,80.53,85.37,30.67,65.83,33693,0.09,234.02,30717,p-Cresol,1ml,6
101,04-08-2025,10:52:09:000,Puff,322,86.93,89.98,30.67,65.83,33826,0.10,231.18,30714,p-Cresol,1ml,6
102,04-08-2025,10:52:10:000,Puff,322,87.13,90.88,30.67,65.83,34015,0.09,252.76,30714,p-Cresol,1ml,6
103,04-08-2025,10:52:14:000,Puff,322,87.75,87.75,30.65,66.23,32586,0.09,255.56,30716,p-Cresol,1ml,6
104,04-08-2025,10:52:16:000,Puff,322,82.79,82.79,30.65,66.15,32786,0.09,258.11,30713,p-Cresol,1ml,6
105,04-08-2025,10:52:18:000,Puff,322,89.70,90.42,30.65,66.07,32736,0.08,262.64,30712,p-Cresol,1ml,6
106,04-08-2025,10:52:20:000,Puff,322,88.50,86.93,30.63,66.19,32290,0.09,245.57,30715,p-Cresol,1ml,6
107,04-08-2025,10:52:23:000,Puff,322,89.61,86.62,30.63,66.20,31928,0.11,236.51,30708,p-Cresol,1ml,6
108,04-08-2025,10:52:24:000,Puff,322,87.46,90.15,30.63,66.18,32266,0.12,249.31,30704,p-Cresol,1ml,6
109,04-08-2025,10:52:29:000,Puff,322,86.88,89.70,30.61,66.52,30710,0.12,262.11,30699,p-Cresol,1ml,6
110,04-08-2025,10:52:32:000,Puff,322,86.48,90.96,30.59,66.53,30124,0.11,261.88,30675,p-Cresol,1ml,6
111,04-08-2025,10:52:37:000,Puff,322,84.79,86.17,30.58,66.62,29277,0.10,250.51,30644,p-Cresol,1ml,6
112,04-08-2025,10:52:38:000,Puff,322,90.54,89.96,30.58,66.47,29581,0.11,278.59,30610,p-Cresol,1ml,6
113,04-08-2025,10:52:40:000,Puff,322,90.93,90.40,30.60,66.33,29892,0.10,253.78,30581,p-Cresol,1ml,6
114,04-08-2025,10:52:43:000,Puff,322,87.98,89.63,30.59,66.35,29746,0.10,280.26,30551,p-Cresol,1ml,6
115,04-08-2025,10:52:47:000,Puff,322,89.94,89.66,30.57,66.66,28705,0.12,274.30,30516,p-Cresol,1ml,6
116,04-08-2025,10:52:49:000,Puff,322,83.68,86.44,30.58,66.51,28959,0.09,283.94,30499,p-Cresol,1ml,6
117,04-08-2025,10:52:52:000,Puff,322,90.13,90.24,30.56,66.55,28590,0.10,277.98,30490,p-Cresol,1ml,6
118,04-08-2025,10:52:54:000,Puff,322,89.82,91.20,30.57,66.44,28959,0.10,267.08,30494,p-Cresol,1ml,6
119,04-08-2025,10:52:56:000,Puff,322,91.69,89.96,30.57,66.39,29097,0.10,287.18,30498,p-Cresol,1ml,6
120,04-08-2025,10:53:03:000,Puff,322,88.95,91.97,30.55,66.84,27627,0.13,268.22,30520,p-Cresol,1ml,6
121,04-08-2025,10:53:20:000,Puff,322,87.21,87.50,30.53,67.24,22759,0.12,273.90,30572,p-Cresol,1ml,6
122,04-08-2025,10:53:23:000,Puff,322,89.54,90.96,30.52,67.00,23791,0.13,287.54,30600,p-Cresol,1ml,6
123,04-08-2025,10:53:24:000,Puff,322,85.22,86.27,30.52,66.80,24348,0.13,298.74,30613,p-Cresol,1ml,6
124,04-08-2025,10:53:28:000,Puff,322,89.22,87.16,30.51,66.81,24432,0.11,288.64,30607,p-Cresol,1ml,6
125,04-08-2025,10:53:37:000,Puff,322,90.86,91.92,30.50,67.17,22543,0.14,301.17,30534,p-Cresol,1ml,6
126,04-08-2025,10:53:52:000,Puff,322,89.90,89.14,30.48,67.36,20157,0.11,305.43,30046,p-Cresol,1ml,6
127,04-08-2025,10:54:00:000,Puff,322,88.11,90.61,30.46,67.33,19710,0.10,311.30,29780,p-Cresol,1ml,6
128,04-08-2025,10:54:04:000,Puff,322,89.52,91.81,30.45,67.23,19583,0.13,318.30,29774,p-Cresol,1ml,6
129,04-08-2025,10:54:10:000,Puff,322,90.96,91.54,30.44,67.23,19547,0.14,302.37,29766,p-Cresol,1ml,6
130,04-08-2025,10:54:11:000,Puff,322,92.44,90.90,30.46,67.03,20330,0.15,327.61,29762,p-Cresol,1ml,6
131,04-08-2025,10:54:13:000,Puff,322,83.81,88.30,30.47,66.85,20806,0.13,315.44,29754,p-Cresol,1ml,6
132,04-08-2025,10:54:15:000,Puff,322,91.43,89.94,30.48,66.72,21347,0.12,330.25,29755,p-Cresol,1ml,6
133,04-08-2025,10:54:17:000,Puff,322,92.21,90.49,30.48,66.73,21940,0.15,331.14,29749,p-Cresol,1ml,6
134,04-08-2025,10:54:25:000,Puff,322,89.81,92.89,30.46,67.21,21115,0.12,308.89,29748,p-Cresol,1ml,6
135,04-08-2025,10:54:26:000,Puff,322,89.43,90.62,30.47,67.00,21694,0.16,330.83,29742,p-Cresol,1ml,6
136,04-08-2025,10:54:33:000,Puff,322,92.54,91.41,30.45,67.24,21178,0.14,332.69,29765,p-Cresol,1ml,6
137,04-08-2025,10:54:37:000,Puff,322,88.72,91.46,30.44,67.21,21347,0.14,311.57,29787,p-Cresol,1ml,6
138,04-08-2025,10:54:39:000,Puff,322,90.84,90.78,30.45,67.03,21761,0.11,325.62,29797,p-Cresol,1ml,6
139,04-08-2025,10:54:40:000,Puff,322,91.97,92.61,30.47,66.84,22122,0.12,343.53,29805,p-Cresol,1ml,6
140,04-08-2025,10:54:42:000,Puff,322,89.39,90.97,30.49,66.69,23529,0.13,315.89,29815,p-Cresol,1ml,6
141,04-08-2025,10:54:44:000,Puff,322,91.93,92.90,30.49,66.60,23938,0.14,328.89,29819,p-Cresol,1ml,6
142,04-08-2025,10:54:46:000,Puff,322,90.49,93.31,30.50,66.58,24348,0.15,338.90,29819,p-Cresol,1ml,6
143,04-08-2025,10:54:47:000,Puff,322,89.28,91.36,30.51,66.54,24729,0.12,334.76,29825,p-Cresol,1ml,6
144,04-08-2025,10:54:50:000,Puff,322,89.84,92.81,30.50,66.59,25063,0.15,356.52,29830,p-Cresol,1ml,6
145,04-08-2025,10:54:51:000,Puff,322,91.77,91.89,30.51,66.56,25574,0.13,337.69,29839,p-Cresol,1ml,6
146,04-08-2025,10:54:53:000,Puff,322,91.64,91.50,30.51,66.49,25790,0.13,361.53,29848,p-Cresol,1ml,6
147,04-08-2025,10:54:55:000,Puff,322,91.55,90.82,30.52,66.45,26234,0.17,337.99,29859,p-Cresol,1ml,6
148,04-08-2025,10:54:56:000,Puff,322,89.55,91.39,30.52,66.43,26727,0.13,348.51,29866,p-Cresol,1ml,6
149,04-08-2025,10:54:59:000,Puff,322,89.86,89.17,30.51,66.55,26528,0.15,339.95,29872,p-Cresol,1ml,6
150,04-08-2025,10:55:02:000,Puff,322,86.26,87.81,30.51,66.63,26479,0.13,338.97,29880,p-Cresol,1ml,6
151,04-08-2025,10:55:08:000,Puff,322,90.27,90.33,30.49,67.12,25482,0.18,372.62,29889,p-Cresol,1ml,6
152,04-08-2025,10:55:10:000,Puff,322,86.75,88.59,30.50,66.95,25853,0.16,361.37,29885,p-Cresol,1ml,6
153,04-08-2025,10:55:11:000,Puff,322,91.24,89.28,30.51,66.74,26106,0.15,377.44,29889,p-Cresol,1ml,6
154,04-08-2025,10:55:16:000,Puff,322,86.73,87.24,30.49,67.02,25482,0.16,373.61,29892,p-Cresol,1ml,6
155,04-08-2025,10:55:18:000,Puff,322,91.31,93.90,30.49,66.87,25947,0.15,375.37,29891,p-Cresol,1ml,6
156,04-08-2025,10:55:20:000,Puff,322,87.19,93.33,30.50,66.74,26042,0.16,380.87,29895,p-Cresol,1ml,6
157,04-08-2025,10:55:21:000,Puff,322,90.77,92.52,30.50,66.63,26528,0.15,383.27,29898,p-Cresol,1ml,6
158,04-08-2025,10:55:23:000,Puff,322,83.33,85.92,30.51,66.55,26998,0.16,355.04,29897,p-Cresol,1ml,6
159,04-08-2025,10:55:25:000,Puff,322,90.33,90.61,30.52,66.48,27239,0.19,364.63,29900,p-Cresol,1ml,6
160,04-08-2025,10:55:27:000,Puff,322,86.31,86.82,30.52,66.46,27627,0.17,386.30,29900,p-Cresol,1ml,6
161,04-08-2025,10:55:31:000,Puff,322,85.45,83.26,30.51,66.84,26879,0.15,369.98,29898,p-Cresol,1ml,6
162,04-08-2025,10:55:33:000,Puff,322,90.36,90.27,30.51,66.72,27292,0.19,363.35,29894,p-Cresol,1ml,6
163,04-08-2025,10:55:35:000,Puff,322,89.19,90.99,30.50,66.70,27084,0.17,393.38,29893,p-Cresol,1ml,6
164,04-08-2025,10:55:37:000,Puff,322,87.66,87.86,30.51,66.62,27362,0.19,398.70,29889,p-Cresol,1ml,6
165,04-08-2025,10:55:45:000,Puff,322,91.31,93.71,30.49,67.21,25620,0.18,365.66,29878,p-Cresol,1ml,6
166,04-08-2025,10:55:46:000,Puff,322,89.26,90.20,30.49,66.99,26170,0.16,394.54,29873,p-Cresol,1ml,6
167,04-08-2025,10:55:48:000,Puff,322,87.42,92.17,30.49,66.83,26364,0.16,397.18,29867,p-Cresol,1ml,6
168,04-08-2025,10:55:50:000,Puff,322,92.22,90.69,30.50,66.70,26761,0.20,375.37,29864,p-Cresol,1ml,6
169,04-08-2025,10:55:52:000,Puff,322,86.60,87.76,30.51,66.59,26964,0.19,385.69,29866,p-Cresol,1ml,6
170,04-08-2025,10:55:53:000,Puff,322,90.77,92.47,30.52,66.51,27520,0.15,391.89,29865,p-Cresol,1ml,6
171,04-08-2025,10:55:55:000,Puff,322,91.11,91.67,30.52,66.49,27953,0.16,390.35,29865,p-Cresol,1ml,6
172,04-08-2025,10:55:58:000,Puff,322,92.69,93.76,30.51,66.61,27627,0.16,408.42,29865,p-Cresol,1ml,6
173,04-08-2025,10:56:00:000,Puff,322,87.85,89.77,30.51,66.57,27681,0.20,384.28,29859,p-Cresol,1ml,6
174,04-08-2025,10:56:01:000,Puff,322,91.84,91.22,30.52,66.51,28138,0.18,394.25,29849,p-Cresol,1ml,6
175,04-08-2025,10:56:03:000,Puff,322,91.91,91.61,30.52,66.46,28438,0.17,416.60,29835,p-Cresol,1ml,6
176,04-08-2025,10:56:05:000,Puff,322,90.68,93.50,30.52,66.51,28514,0.18,385.69,29819,p-Cresol,1ml,6
177,04-08-2025,10:56:09:000,Puff,322,91.55,92.28,30.51,66.72,27862,0.20,401.36,29802,p-Cresol,1ml,6
178,04-08-2025,10:56:10:000,Puff,322,90.36,93.79,30.51,66.63,27844,0.18,403.78,29784,p-Cresol,1ml,6
179,04-08-2025,10:56:12:000,Puff,322,90.44,91.94,30.52,66.56,28249,0.21,396.79,29769,p-Cresol,1ml,6
180,04-08-2025,10:56:14:000,Puff,322,91.25,92.72,30.53,66.47,28533,0.21,422.89,29753,p-Cresol,1ml,6
181,04-08-2025,10:56:16:000,Post-Puff,322,90.16,93.79,30.53,66.46,28841,1.49,1274.16,29749,p-Cresol,1ml,6
182,04-08-2025,10:56:18:000,Post-Puff,322,91.19,90.75,30.53,66.50,28822,1.49,1256.06,29740,p-Cresol,1ml,6
183,04-08-2025,10:56:19:000,Post-Puff,322,90.58,92.54,30.53,66.47,28978,1.50,1267.98,29733,p-Cresol,1ml,6
184,04-08-2025,10:56:21:000,Post-Puff,322,86.56,90.52,30.55,66.38,29459,1.50,1259.24,29726,p-Cresol,1ml,6
185,04-08-2025,10:56:22:000,Post-Puff,322,91.99,92.81,30.56,66.32,29705,1.50,1259.65,29722,p-Cresol,1ml,6
186,04-08-2025,10:56:24:000,Post-Puff,322,89.91,93.31,30.58,66.24,30252,1.50,1263.26,29720,p-Cresol,1ml,6
187,04-08-2025,10:56:25:000,Post-Puff,322,93.14,91.97,30.58,66.21,30274,1.49,1243.32,29717,p-Cresol,1ml,6
188,04-08-2025,10:56:27:000,Post-Puff,322,86.22,90.92,30.57,66.33,30167,1.49,1252.48,29717,p-Cresol,1ml,6
189,04-08-2025,10:56:29:000,Post-Puff,322,91.84,91.14,30.59,66.29,30754,1.49,1259.71,29716,p-Cresol,1ml,6
190,04-08-2025,10:56:30:000,Post-Puff,322,90.11,93.45,30.58,66.24,30910,1.49,1255.68,29721,p-Cresol,1ml,6
191,04-08-2025,10:56:32:000,Post-Puff,322,91.36,92.49,30.58,66.23,31045,1.49,1251.30,29724,p-Cresol,1ml,6
192,04-08-2025,10:56:34:000,Post-Puff,322,90.93,92.15,30.58,66.27,31022,1.50,1247.54,29726,p-Cresol,1ml,6
193,04-08-2025,10:56:35:000,Post-Puff,322,90.70,92.55,30.58,66.27,31113,1.49,1258.95,29729,p-Cresol,1ml,6
194,04-08-2025,10:56:37:000,Post-Puff,322,90.55,93.26,30.58,66.25,31387,1.49,1257.76,29738,p-Cresol,1ml,6
195,04-08-2025,10:56:39:000,Post-Puff,322,92.55,94.98,30.56,66.39,30865,1.49,1248.10,29755,p-Cresol,1ml,6
196,04-08-2025,10:56:43:000,Post-Puff,322,90.23,93.73,30.54,66.59,30490,1.49,1245.96,29787,p-Cresol,1ml,6
197,04-08-2025,10:56:45:000,Post-Puff,322,87.61,90.75,30.54,66.56,30231,1.50,1240.91,29819,p-Cresol,1ml,6
198,04-08-2025,10:56:47:000,Post-Puff,322,91.90,93.13,30.54,66.53,30210,1.48,1246.35,29856,p-Cresol,1ml,6
199,04-08-2025,10:56:49:000,Post-Puff,322,92.18,93.83,30.54,66.47,30295,1.48,1230.81,29891,p-Cresol,1ml,6
200,04-08-2025,10:56:50:000,Post-Puff,322,91.21,91.81,30.55,66.42,30888,1.48,1243.05,29924,p-Cresol,1ml,6
201,04-08-2025,10:56:52:000,Post-Puff,322,91.17,94.38,30.55,66.37,30888,1.48,1241.06,29960,p-Cresol,1ml,6
202,04-08-2025,10:56:54:000,Post-Puff,322,92.44,93.57,30.55,66.34,30932,1.49,1239.60,29998,p-Cresol,1ml,6
203,04-08-2025,10:56:55:000,Post-Puff,322,90.18,91.36,30.56,66.32,31181,1.49,1233.71,30030,p-Cresol,1ml,6
204,04-08-2025,10:56:58:000,Post-Puff,322,92.97,94.43,30.55,66.39,30798,1.49,1229.84,30064,p-Cresol,1ml,6
