SNO,Date,Time,Phase,Heater_Profile,MQ136_RAW,MQ138_RAW,BME1_Temp,BME1_Hum,BME1_HeaterRes,SGP40_VOC,VOC,Concentration,Distance
236,14-08-2025,14:14:51:689270,Pre-Puff,596,67,0,16.93,52.52,239308,32599,N/A,N/A,N/A
237,14-08-2025,14:14:53:125269,Pre-Puff,596,68,0,16.94,52.46,243403,32605,N/A,N/A,N/A
238,14-08-2025,14:14:54:556270,Pre-Puff,596,67,0,16.95,52.4,246035,32604,N/A,N/A,N/A
239,14-08-2025,14:14:57:014269,Pre-Puff,596,61,0,16.94,52.34,234378,32598,N/A,N/A,N/A
240,14-08-2025,14:15:02:953270,Pre-Puff,596,67,0,16.91,52.49,194787,32599,N/A,N/A,N/A
241,14-08-2025,14:15:04:389269,Pre-Puff,596,71,0,16.9,52.45,210916,32595,N/A,N/A,N/A
242,14-08-2025,14:15:05:821270,Pre-Puff,596,69,0,16.9,52.36,220880,32596,N/A,N/A,N/A
243,14-08-2025,14:15:07:254269,Pre-Puff,596,62,0,16.9,52.27,229647,32598,N/A,N/A,N/A
244,14-08-2025,14:15:08:689270,Pre-Puff,596,67,0,16.89,52.18,237807,32597,N/A,N/A,N/A
245,14-08-2025,14:15:10:122269,Pre-Puff,596,66,0,16.88,52.16,241851,32601,N/A,N/A,N/A
246,14-08-2025,14:15:11:556270,Pre-Puff,596,66,0,16.87,52.15,244624,32602,N/A,N/A,N/A
247,14-08-2025,14:15:12:990269,Pre-Puff,596,68,0,16.87,52.18,246746,32606,N/A,N/A,N/A
248,14-08-2025,14:15:14:424270,Pre-Puff,596,68,0,16.87,52.24,250366,32604,N/A,N/A,N/A
249,14-08-2025,14:15:15:860269,Pre-Puff,596,67,0,16.87,52.3,250734,32608,N/A,N/A,N/A
250,14-08-2025,14:15:17:291270,Pre-Puff,596,69,0,16.87,52.37,251103,32608,N/A,N/A,N/A
251,14-08-2025,14:15:18:729269,Pre-Puff,596,65,0,16.87,52.4,252216,32609,N/A,N/A,N/A
252,14-08-2025,14:15:20:158270,Pre-Puff,596,69,0,16.87,52.42,253528,32611,N/A,N/A,N/A
253,14-08-2025,14:15:21:593269,Pre-Puff,596,68,0,16.88,52.43,255616,32606,N/A,N/A,N/A
254,14-08-2025,14:15:27:736270,Pre-Puff,596,69,0,16.84,52.63,203984,32605,N/A,N/A,N/A
255,14-08-2025,14:15:29:173269,Pre-Puff,596,68,0,16.84,52.64,217918,32607,N/A,N/A,N/A
256,14-08-2025,14:15:32:039270,Pre-Puff,596,69,0,16.83,52.6,211046,32601,N/A,N/A,N/A
257,14-08-2025,14:15:33:471269,Pre-Puff,596,66,0,16.84,52.57,222899,32596,N/A,N/A,N/A
258,14-08-2025,14:15:36:952270,Pre-Puff,596,69,0,16.83,52.48,208596,32595,N/A,N/A,N/A
259,14-08-2025,14:15:38:386269,Pre-Puff,596,68,0,16.84,52.46,219742,32594,N/A,N/A,N/A
260,14-08-2025,14:15:41:459269,Pre-Puff,596,68,0,16.83,52.41,210656,32592,N/A,N/A,N/A
261,14-08-2025,14:15:42:892269,Pre-Puff,596,69,0,16.85,52.4,222029,32593,N/A,N/A,N/A
262,14-08-2025,14:15:47:433266,Pre-Puff,596,69,0,16.83,52.34,198180,32594,N/A,N/A,N/A
263,14-08-2025,14:15:48:833270,Pre-Puff,596,69,0,16.85,52.33,213022,32596,N/A,N/A,N/A
264,14-08-2025,14:15:50:265269,Pre-Puff,596,62,0,16.86,52.26,223923,32603,N/A,N/A,N/A
265,14-08-2025,14:15:51:699270,Pre-Puff,596,67,0,16.87,52.2,230734,32604,N/A,N/A,N/A
266,14-08-2025,14:15:53:133269,Pre-Puff,596,66,0,16.88,52.14,237146,32606,N/A,N/A,N/A
267,14-08-2025,14:15:54:566270,Pre-Puff,596,66,0,16.88,52.08,240827,32610,N/A,N/A,N/A
268,14-08-2025,14:15:56:000268,Pre-Puff,596,63,0,16.88,52.04,244976,32610,N/A,N/A,N/A
269,14-08-2025,14:15:58:458270,Pre-Puff,596,67,0,16.85,52.02,233257,32610,N/A,N/A,N/A
270,14-08-2025,14:15:59:892269,Pre-Puff,596,68,0,16.85,52.06,239476,32611,N/A,N/A,N/A
271,14-08-2025,14:16:01:327270,Pre-Puff,596,69,0,16.86,52.06,243925,32614,N/A,N/A,N/A
272,14-08-2025,14:16:02:760269,Pre-Puff,596,66,0,16.86,52.09,247104,32612,N/A,N/A,N/A
273,14-08-2025,14:16:04:194270,Pre-Puff,596,69,0,16.87,52.13,249269,32608,N/A,N/A,N/A
274,14-08-2025,14:16:05:627269,Pre-Puff,596,69,0,16.88,52.15,251844,32604,N/A,N/A,N/A
275,14-08-2025,14:16:07:063270,Pre-Puff,596,67,0,16.89,52.16,252777,32603,N/A,N/A,N/A
276,14-08-2025,14:16:08:495269,Pre-Puff,596,68,0,16.9,52.16,254663,32601,N/A,N/A,N/A
277,14-08-2025,14:16:09:932270,Pre-Puff,596,68,0,16.9,52.15,254473,32602,N/A,N/A,N/A
278,14-08-2025,14:16:11:362269,Pre-Puff,596,69,0,16.91,52.13,255616,32601,N/A,N/A,N/A
279,14-08-2025,14:16:12:795270,Pre-Puff,596,64,0,16.92,52.12,257157,32601,N/A,N/A,N/A
280,14-08-2025,14:16:14:229269,Pre-Puff,596,69,0,16.92,52.1,255808,32602,N/A,N/A,N/A
281,14-08-2025,14:16:15:664270,Pre-Puff,596,69,0,16.93,52.08,257739,32602,N/A,N/A,N/A
282,14-08-2025,14:16:17:097268,Pre-Puff,596,67,0,16.93,52.06,256963,32599,N/A,N/A,N/A
283,14-08-2025,14:16:18:530270,Pre-Puff,596,64,0,16.94,52.03,257351,32594,N/A,N/A,N/A
284,14-08-2025,14:16:19:968268,Pre-Puff,596,69,0,16.95,52.01,259109,32596,N/A,N/A,N/A
285,14-08-2025,14:16:21:398270,Pre-Puff,596,68,0,16.95,52,259898,32593,N/A,N/A,N/A
286,14-08-2025,14:16:24:469269,Pre-Puff,596,67,0,16.91,52.11,234378,32592,N/A,N/A,N/A
287,14-08-2025,14:16:25:904270,Pre-Puff,596,69,0,16.9,52.22,241680,32590,N/A,N/A,N/A
288,14-08-2025,14:16:27:746268,Pre-Puff,596,69,0,16.89,52.31,238639,32588,N/A,N/A,N/A
289,14-08-2025,14:16:29:185270,Pre-Puff,596,68,0,16.89,52.41,245858,32590,N/A,N/A,N/A
290,14-08-2025,14:16:30:616268,Pre-Puff,596,65,0,16.9,52.49,249087,32594,N/A,N/A,N/A
291,14-08-2025,14:16:33:483270,Pre-Puff,596,69,0,16.87,52.74,231046,32586,N/A,N/A,N/A
292,14-08-2025,14:16:34:916269,Pre-Puff,596,68,0,16.88,52.86,238139,32587,N/A,N/A,N/A
293,14-08-2025,14:16:36:351270,Pre-Puff,596,67,0,16.89,52.97,242366,32584,N/A,N/A,N/A
294,14-08-2025,14:16:37:784269,Pre-Puff,596,64,0,16.9,53.06,246746,32584,N/A,N/A,N/A
295,14-08-2025,14:16:39:216270,Pre-Puff,596,68,0,16.92,53.13,249269,32581,N/A,N/A,N/A
296,14-08-2025,14:16:40:650269,Pre-Puff,596,67,0,16.93,53.18,251658,32580,N/A,N/A,N/A
297,14-08-2025,14:16:46:794270,Pre-Puff,596,64,0,16.9,53.57,201337,32580,N/A,N/A,N/A
298,14-08-2025,14:16:48:228269,Pre-Puff,596,70,0,16.92,53.65,213957,32581,N/A,N/A,N/A
299,14-08-2025,14:16:49:662270,Pre-Puff,596,67,0,16.93,53.7,224070,32573,N/A,N/A,N/A
300,14-08-2025,14:16:51:096269,Pre-Puff,596,70,0,16.95,53.77,230890,32568,N/A,N/A,N/A
301,14-08-2025,14:16:52:529270,Pre-Puff,596,64,0,16.97,53.86,234700,32566,N/A,N/A,N/A
302,14-08-2025,14:16:53:963269,Pre-Puff,596,69,0,16.99,54.01,239476,32560,N/A,N/A,N/A
303,14-08-2025,14:16:55:399270,Pre-Puff,596,68,0,17.01,54.19,241168,32558,N/A,N/A,N/A
304,14-08-2025,14:16:56:830268,Pre-Puff,596,69,0,17.03,54.39,243577,32554,N/A,N/A,N/A
305,14-08-2025,14:16:58:264270,Pre-Puff,596,71,0,17.05,54.61,244800,32554,N/A,N/A,N/A
306,14-08-2025,14:17:05:638269,Pre-Puff,596,67,0,17.04,56.27,182466,32551,N/A,N/A,N/A
307,14-08-2025,14:17:07:071270,Pre-Puff,596,70,0,17.07,56.61,199221,32540,N/A,N/A,N/A
308,14-08-2025,14:17:08:508268,Pre-Puff,596,69,0,17.1,56.97,209750,32531,N/A,N/A,N/A
309,14-08-2025,14:17:09:938270,Pre-Puff,596,69,0,17.14,57.32,217087,32526,N/A,N/A,N/A
310,14-08-2025,14:17:11:372269,Pre-Puff,596,69,0,17.17,57.62,224070,32520,N/A,N/A,N/A
311,14-08-2025,14:17:12:806270,Pre-Puff,596,69,0,17.2,57.91,227960,32514,N/A,N/A,N/A
312,14-08-2025,14:17:14:239269,Pre-Puff,596,69,0,17.23,58.22,229185,32507,N/A,N/A,N/A
313,14-08-2025,14:17:15:672270,Pre-Puff,596,69,0,17.27,58.52,232304,32498,N/A,N/A,N/A
314,14-08-2025,14:17:18:541269,Pre-Puff,596,69,0,17.27,59.21,213555,32493,N/A,N/A,N/A
315,14-08-2025,14:17:19:974270,Pre-Puff,596,70,0,17.31,59.49,221166,32489,N/A,N/A,N/A
316,14-08-2025,14:17:21:408269,Pre-Puff,596,68,0,17.34,59.72,224659,32484,N/A,N/A,N/A
317,14-08-2025,14:17:23:048270,Pre-Puff,596,65,0,17.36,59.93,225401,32477,N/A,N/A,N/A
318,14-08-2025,14:17:24:480268,Pre-Puff,596,68,0,17.39,60.05,228877,32471,N/A,N/A,N/A
319,14-08-2025,14:17:25:915270,Pre-Puff,596,68,0,17.42,60.17,230578,32466,N/A,N/A,N/A
320,14-08-2025,14:17:33:083269,Pre-Puff,596,69,0,17.42,60.93,173736,32460,N/A,N/A,N/A
321,14-08-2025,14:17:34:516270,Pre-Puff,596,64,0,17.45,60.98,187066,32452,N/A,N/A,N/A
322,14-08-2025,14:17:35:949269,Pre-Puff,596,68,0,17.48,60.97,202531,32445,N/A,N/A,N/A
323,14-08-2025,14:17:37:384270,Pre-Puff,596,70,0,17.52,60.94,209750,32442,N/A,N/A,N/A
324,14-08-2025,14:17:38:819269,Pre-Puff,596,68,0,17.55,60.96,216398,32438,N/A,N/A,N/A
325,14-08-2025,14:17:40:084270,Pre-Puff,596,70,0,17.58,60.97,223045,32431,N/A,N/A,N/A
326,14-08-2025,14:17:41:481269,Pre-Puff,596,68,0,17.61,61.02,225252,32425,N/A,N/A,N/A
327,14-08-2025,14:17:42:913270,Pre-Puff,596,70,0,17.64,61.11,227353,32417,N/A,N/A,N/A
328,14-08-2025,14:17:44:347268,Pre-Puff,596,68,0,17.66,61.23,228418,32411,N/A,N/A,N/A
329,14-08-2025,14:17:45:783270,Pre-Puff,596,70,0,17.68,61.31,229957,32407,N/A,N/A,N/A
330,14-08-2025,14:17:47:216268,Pre-Puff,596,69,0,17.7,61.43,229185,32407,N/A,N/A,N/A
331,14-08-2025,14:17:48:649270,Pre-Puff,596,69,0,17.73,61.52,231203,32405,N/A,N/A,N/A
332,14-08-2025,14:17:50:082269,Pre-Puff,596,68,0,17.75,61.64,231674,32402,N/A,N/A,N/A
333,14-08-2025,14:17:51:517270,Pre-Puff,596,64,0,17.77,61.79,230734,32397,N/A,N/A,N/A
334,14-08-2025,14:17:52:950269,Pre-Puff,596,70,0,17.8,61.98,230890,32392,N/A,N/A,N/A
335,14-08-2025,14:17:54:386270,Pre-Puff,596,69,0,17.82,62.26,231046,32391,N/A,N/A,N/A
336,14-08-2025,14:17:55:816268,Pre-Puff,596,70,0,17.85,62.53,229957,32382,N/A,N/A,N/A
337,14-08-2025,14:17:57:250270,Pre-Puff,596,68,0,17.88,62.83,229339,32378,N/A,N/A,N/A
338,14-08-2025,14:17:58:684269,Pre-Puff,596,69,0,17.91,63.09,229802,32372,N/A,N/A,N/A
339,14-08-2025,14:18:00:118270,Pre-Puff,596,70,0,17.93,63.35,229647,32368,N/A,N/A,N/A
340,14-08-2025,14:18:02:986269,Pre-Puff,596,69,0,17.94,63.76,210266,32360,N/A,N/A,N/A
341,14-08-2025,14:18:10:154270,Pre-Puff,596,71,0,17.94,64.91,161718,32355,N/A,N/A,N/A
342,14-08-2025,14:18:11:587269,Pre-Puff,596,70,0,17.98,65.01,175162,32345,N/A,N/A,N/A
343,14-08-2025,14:18:13:021270,Pre-Puff,596,64,0,18.02,65.01,186656,32342,N/A,N/A,N/A
344,14-08-2025,14:18:14:455269,Pre-Puff,596,70,0,18.06,65,198295,32338,N/A,N/A,N/A
345,14-08-2025,14:18:15:888270,Pre-Puff,596,70,0,18.09,64.98,204595,32334,N/A,N/A,N/A
346,14-08-2025,14:18:17:322269,Pre-Puff,596,67,0,18.12,64.96,208979,32328,N/A,N/A,N/A
347,14-08-2025,14:18:18:756269,Pre-Puff,596,70,0,18.15,64.94,211964,32321,N/A,N/A,N/A
348,14-08-2025,14:18:20:191269,Pre-Puff,596,70,0,18.18,64.92,214091,32315,N/A,N/A,N/A
349,14-08-2025,14:18:21:623270,Pre-Puff,596,69,0,18.2,64.92,217363,32316,N/A,N/A,N/A
350,14-08-2025,14:18:23:058269,Pre-Puff,596,70,0,18.23,64.91,218057,32312,N/A,N/A,N/A
351,14-08-2025,14:18:24:490270,Pre-Puff,596,71,0,18.25,64.94,219601,32313,N/A,N/A,N/A
352,14-08-2025,14:18:25:928269,Pre-Puff,596,70,0,18.27,65,220452,32309,N/A,N/A,N/A
353,14-08-2025,14:18:28:997270,Pre-Puff,596,67,0,18.26,65.31,199454,32300,N/A,N/A,N/A
354,14-08-2025,14:18:30:430269,Pre-Puff,596,70,0,18.28,65.43,205581,32295,N/A,N/A,N/A
355,14-08-2025,14:18:31:868270,Pre-Puff,596,70,0,18.31,65.5,209750,32290,N/A,N/A,N/A
356,14-08-2025,14:18:33:299269,Pre-Puff,596,70,0,18.33,65.57,214495,32288,N/A,N/A,N/A
357,14-08-2025,14:18:34:732270,Pre-Puff,596,67,0,18.36,65.65,216124,32282,N/A,N/A,N/A
358,14-08-2025,14:18:36:165269,Pre-Puff,596,70,0,18.38,65.81,216536,32278,N/A,N/A,N/A
359,14-08-2025,14:18:37:601270,Pre-Puff,596,69,0,18.41,65.99,218896,32275,N/A,N/A,N/A
360,14-08-2025,14:18:39:033269,Pre-Puff,596,64,0,18.44,66.18,217087,32274,N/A,N/A,N/A
361,14-08-2025,14:18:40:467270,Pre-Puff,596,73,0,18.46,66.39,217918,32273,N/A,N/A,N/A
362,14-08-2025,14:18:41:901269,Pre-Puff,596,68,0,18.49,66.58,220167,32270,N/A,N/A,N/A
363,14-08-2025,14:18:43:334270,Pre-Puff,596,69,0,18.52,66.74,218476,32263,N/A,N/A,N/A
364,14-08-2025,14:18:45:791267,Pre-Puff,596,70,0,18.52,67.13,206326,32260,N/A,N/A,N/A
365,14-08-2025,14:18:47:225270,Pre-Puff,596,70,0,18.55,67.33,208341,32254,N/A,N/A,N/A
366,14-08-2025,14:18:48:658269,Pre-Puff,596,68,0,18.58,67.45,209879,32250,N/A,N/A,N/A
367,14-08-2025,14:18:54:424270,Pre-Puff,596,66,0,18.58,68.04,166612,32247,N/A,N/A,N/A
368,14-08-2025,14:18:55:828269,Pre-Puff,596,69,0,18.61,68.03,177531,32244,N/A,N/A,N/A
369,14-08-2025,14:18:57:261270,Pre-Puff,596,68,0,18.64,67.96,185843,32243,N/A,N/A,N/A
370,14-08-2025,14:18:58:696268,Pre-Puff,596,68,0,18.67,67.86,196696,32238,N/A,N/A,N/A
371,14-08-2025,14:19:00:129270,Pre-Puff,596,70,0,18.69,67.75,201693,32228,N/A,N/A,N/A
372,14-08-2025,14:19:01:563269,Pre-Puff,596,64,0,18.72,67.68,205953,32221,N/A,N/A,N/A
373,14-08-2025,14:19:02:996270,Pre-Puff,596,69,0,18.74,67.58,209235,32220,N/A,N/A,N/A
374,14-08-2025,14:19:04:430269,Pre-Puff,596,73,0,18.76,67.49,210396,32220,N/A,N/A,N/A
375,14-08-2025,14:19:05:870270,Pre-Puff,596,69,0,18.79,67.41,212492,32216,N/A,N/A,N/A
376,14-08-2025,14:19:07:298269,Pre-Puff,596,70,0,18.81,67.36,212757,32214,N/A,N/A,N/A
377,14-08-2025,14:19:08:731270,Pre-Puff,596,69,0,18.83,67.37,214900,32213,N/A,N/A,N/A
378,14-08-2025,14:19:10:165269,Pre-Puff,596,69,0,18.84,67.38,213555,32209,N/A,N/A,N/A
379,14-08-2025,14:19:11:598270,Pre-Puff,596,70,0,18.86,67.37,214495,32206,N/A,N/A,N/A
380,14-08-2025,14:19:13:031269,Pre-Puff,596,65,0,18.88,67.38,216124,32202,N/A,N/A,N/A
381,14-08-2025,14:19:14:465270,Pre-Puff,596,72,0,18.89,67.39,218057,32203,N/A,N/A,N/A
382,14-08-2025,14:19:18:152269,Pre-Puff,596,70,0,18.88,67.83,184238,32204,N/A,N/A,N/A
383,14-08-2025,14:19:19:586269,Pre-Puff,596,70,0,18.9,67.97,196131,32201,N/A,N/A,N/A
384,14-08-2025,14:19:21:019268,Pre-Puff,596,64,0,18.93,68.08,201574,32201,N/A,N/A,N/A
385,14-08-2025,14:19:22:455270,Pre-Puff,596,70,0,18.96,68.17,204840,32195,N/A,N/A,N/A
386,14-08-2025,14:19:23:889269,Pre-Puff,596,71,0,18.98,68.25,207203,32192,N/A,N/A,N/A
387,14-08-2025,14:19:25:371270,Pre-Puff,596,70,0,19,68.35,209621,32185,N/A,N/A,N/A
388,14-08-2025,14:19:26:759269,Pre-Puff,596,69,0,19.03,68.4,211177,32183,N/A,N/A,N/A
389,14-08-2025,14:19:28:194270,Pre-Puff,596,70,0,19.05,68.45,213689,32181,N/A,N/A,N/A
390,14-08-2025,14:19:29:622268,Pre-Puff,596,69,0,19.07,68.47,212360,32176,N/A,N/A,N/A
391,14-08-2025,14:19:31:056270,Pre-Puff,596,71,0,19.09,68.48,214630,32179,N/A,N/A,N/A
392,14-08-2025,14:19:32:490269,Pre-Puff,596,69,0,19.11,68.48,213555,32182,N/A,N/A,N/A
393,14-08-2025,14:19:33:928270,Pre-Puff,596,70,0,19.13,68.48,213422,32178,N/A,N/A,N/A
394,14-08-2025,14:19:37:457268,Pre-Puff,596,70,0,19.11,68.65,183249,32176,N/A,N/A,N/A
395,14-08-2025,14:19:38:838269,Pre-Puff,596,69,0,19.13,68.67,196469,32176,N/A,N/A,N/A
396,14-08-2025,14:19:41:946269,Pre-Puff,596,70,0,19.13,68.74,176795,32170,N/A,N/A,N/A
397,14-08-2025,14:19:43:344270,Pre-Puff,596,67,0,19.15,68.76,185843,32167,N/A,N/A,N/A
398,14-08-2025,14:19:44:778269,Pre-Puff,596,64,0,19.17,68.71,195905,32165,N/A,N/A,N/A
399,14-08-2025,14:19:47:647270,Pre-Puff,596,69,0,19.17,68.76,180154,32161,N/A,N/A,N/A
400,14-08-2025,14:19:49:079269,Pre-Puff,596,69,0,19.19,68.78,186249,32160,N/A,N/A,N/A
401,14-08-2025,14:19:51:537270,Pre-Puff,596,65,0,19.19,68.83,179208,32160,N/A,N/A,N/A
402,14-08-2025,14:19:52:971268,Pre-Puff,596,71,0,19.21,68.87,187271,32161,N/A,N/A,N/A
403,14-08-2025,14:19:54:404270,Pre-Puff,596,71,0,19.23,68.88,195569,32160,N/A,N/A,N/A
404,14-08-2025,14:19:55:838269,Pre-Puff,596,69,0,19.25,68.86,201932,32160,N/A,N/A,N/A
405,14-08-2025,14:20:03:006270,Pre-Puff,596,70,0,19.23,69.06,151793,32163,N/A,N/A,N/A
406,14-08-2025,14:20:04:441268,Pre-Puff,596,70,0,19.23,68.94,164683,32162,N/A,N/A,N/A
407,14-08-2025,14:20:05:874270,Pre-Puff,596,67,0,19.24,68.77,175884,32167,N/A,N/A,N/A
408,14-08-2025,14:20:07:309269,Pre-Puff,596,64,0,19.25,68.61,183644,32168,N/A,N/A,N/A
409,14-08-2025,14:20:08:741270,Pre-Puff,596,70,0,19.26,68.49,194455,32168,N/A,N/A,N/A
410,14-08-2025,14:20:14:476269,Pre-Puff,596,69,0,19.22,68.58,154542,32172,N/A,N/A,N/A
411,14-08-2025,14:20:15:909270,Pre-Puff,596,69,0,19.23,68.54,167429,32172,N/A,N/A,N/A
412,14-08-2025,14:20:17:345269,Pre-Puff,596,69,0,19.23,68.46,176795,32170,N/A,N/A,N/A
413,14-08-2025,14:20:19:186270,Pre-Puff,596,67,0,19.23,68.38,178833,32174,N/A,N/A,N/A
414,14-08-2025,14:20:20:620269,Pre-Puff,596,72,0,19.25,68.34,185843,32172,N/A,N/A,N/A
415,14-08-2025,14:20:23:495270,Pre-Puff,596,67,0,19.23,68.35,174803,32173,N/A,N/A,N/A
416,14-08-2025,14:20:24:921269,Pre-Puff,596,69,0,19.25,68.33,181882,32172,N/A,N/A,N/A
417,14-08-2025,14:20:26:355270,Pre-Puff,596,70,0,19.27,68.28,192807,32171,N/A,N/A,N/A
418,14-08-2025,14:20:27:792269,Pre-Puff,596,67,0,19.28,68.2,196469,32169,N/A,N/A,N/A
419,14-08-2025,14:20:35:163270,Pre-Puff,596,67,0,19.25,68.19,148362,32169,N/A,N/A,N/A
420,14-08-2025,14:20:36:597268,Pre-Puff,596,71,0,19.26,68.04,160804,32172,N/A,N/A,N/A
421,14-08-2025,14:20:39:463270,Pre-Puff,596,69,0,19.25,67.78,158858,32170,N/A,N/A,N/A
422,14-08-2025,14:20:42:535269,Pre-Puff,596,68,0,19.23,67.63,154963,32169,N/A,N/A,N/A
423,14-08-2025,14:20:43:968270,Pre-Puff,596,70,0,19.24,67.46,167758,32173,N/A,N/A,N/A
424,14-08-2025,14:20:45:403269,Pre-Puff,596,70,0,19.24,67.23,178086,32176,N/A,N/A,N/A
425,14-08-2025,14:20:46:836326,Pre-Puff,596,67,0,19.23,66.97,185440,32181,N/A,N/A,N/A
426,14-08-2025,14:20:48:271269,Pre-Puff,596,69,0,19.22,66.75,194787,32187,N/A,N/A,N/A
427,14-08-2025,14:20:49:704270,Pre-Puff,596,67,0,19.2,66.57,198411,32192,N/A,N/A,N/A
428,14-08-2025,14:20:51:138269,Pre-Puff,596,68,0,19.19,66.42,200626,32196,N/A,N/A,N/A
429,14-08-2025,14:20:52:575270,Pre-Puff,596,63,0,19.17,66.28,205457,32199,N/A,N/A,N/A
430,14-08-2025,14:20:54:005269,Pre-Puff,596,69,0,19.16,66.18,206826,32200,N/A,N/A,N/A
431,14-08-2025,14:20:55:439270,Pre-Puff,596,68,0,19.15,66.07,208851,32202,N/A,N/A,N/A
432,14-08-2025,14:20:58:513269,Pre-Puff,596,69,0,19.11,66.02,185843,32206,N/A,N/A,N/A
433,14-08-2025,14:20:59:945270,Pre-Puff,596,70,0,19.1,66,198180,32210,N/A,N/A,N/A
434,14-08-2025,14:21:01:378269,Pre-Puff,596,67,0,19.1,65.96,201455,32214,N/A,N/A,N/A
435,14-08-2025,14:21:03:837270,Pre-Puff,596,65,0,19.07,65.94,193244,32218,N/A,N/A,N/A
436,14-08-2025,14:21:05:270269,Pre-Puff,596,69,0,19.08,65.95,198295,32219,N/A,N/A,N/A
437,14-08-2025,14:21:06:703270,Pre-Puff,596,69,0,19.08,65.9,204595,32219,N/A,N/A,N/A
438,14-08-2025,14:21:12:644269,Pre-Puff,596,69,0,19.05,66.13,160652,32222,N/A,N/A,N/A
439,14-08-2025,14:21:14:078270,Pre-Puff,596,70,0,19.05,66.05,172681,32223,N/A,N/A,N/A
440,14-08-2025,14:21:15:510269,Pre-Puff,596,69,0,19.06,65.91,181689,32221,N/A,N/A,N/A
441,14-08-2025,14:21:16:944270,Pre-Puff,596,70,0,19.07,65.7,194676,32218,N/A,N/A,N/A
442,14-08-2025,14:21:18:378268,Pre-Puff,596,70,0,19.08,65.52,199221,32222,N/A,N/A,N/A
443,14-08-2025,14:21:19:813270,Pre-Puff,596,63,0,19.09,65.32,203134,32225,N/A,N/A,N/A
444,14-08-2025,14:21:21:248268,Pre-Puff,596,70,0,19.1,65.12,207581,32229,N/A,N/A,N/A
445,14-08-2025,14:21:26:981270,Pre-Puff,596,67,0,19.05,64.82,164524,32234,N/A,N/A,N/A
446,14-08-2025,14:21:28:418269,Pre-Puff,596,69,0,19.03,64.67,176066,32238,N/A,N/A,N/A
447,14-08-2025,14:21:35:583374,Pre-Puff,596,64,0,18.97,64.45,144347,32245,N/A,N/A,N/A
448,14-08-2025,14:21:38:042269,Pre-Puff,596,67,0,18.93,64.29,152335,32251,N/A,N/A,N/A
449,14-08-2025,14:21:39:474270,Pre-Puff,596,70,0,18.93,64.18,165642,32256,N/A,N/A,N/A
450,14-08-2025,14:21:40:907269,Pre-Puff,596,69,0,18.92,64.04,175703,32263,N/A,N/A,N/A
451,14-08-2025,14:21:55:040266,Pre-Puff,596,70,0,18.87,64.1,123284,32268,N/A,N/A,N/A
452,14-08-2025,14:21:56:474270,Pre-Puff,596,69,0,18.86,63.93,141007,32272,N/A,N/A,N/A
453,14-08-2025,14:21:57:907269,Pre-Puff,596,70,0,18.86,63.71,155812,32275,N/A,N/A,N/A
454,14-08-2025,14:22:01:595270,Pre-Puff,596,67,0,18.83,63.33,150721,32275,N/A,N/A,N/A
455,14-08-2025,14:22:03:029269,Pre-Puff,596,69,0,18.83,63.17,163578,32276,N/A,N/A,N/A
456,14-08-2025,14:22:04:463270,Pre-Puff,596,69,0,18.84,63,173913,32279,N/A,N/A,N/A
457,14-08-2025,14:22:05:897269,Pre-Puff,596,70,0,18.85,62.81,182466,32278,N/A,N/A,N/A
458,14-08-2025,14:22:14:951270,Pre-Puff,596,68,0,18.78,62.34,138490,32279,N/A,N/A,N/A
459,14-08-2025,14:22:16:340269,Pre-Puff,596,67,0,18.74,62.15,155245,32286,N/A,N/A,N/A
460,14-08-2025,14:22:17:775270,Pre-Puff,596,69,0,18.71,61.93,169256,32290,N/A,N/A,N/A
461,14-08-2025,14:22:19:208269,Pre-Puff,596,67,0,18.69,61.74,178833,32295,N/A,N/A,N/A
462,14-08-2025,14:22:20:642270,Pre-Puff,596,69,0,18.66,61.57,185843,32302,N/A,N/A,N/A
463,14-08-2025,14:22:22:075269,Pre-Puff,596,70,0,18.64,61.44,196923,32308,N/A,N/A,N/A
464,14-08-2025,14:22:23:510270,Pre-Puff,596,67,0,18.63,61.33,200509,32314,N/A,N/A,N/A
465,14-08-2025,14:22:26:991269,Pre-Puff,596,67,0,18.58,61.36,178646,32315,N/A,N/A,N/A
466,14-08-2025,14:22:30:474270,Pre-Puff,596,68,0,18.54,61.51,168255,32316,N/A,N/A,N/A
467,14-08-2025,14:22:32:316269,Pre-Puff,596,65,0,18.52,61.53,174446,32314,N/A,N/A,N/A
468,14-08-2025,14:22:33:751270,Pre-Puff,596,69,0,18.52,61.51,186861,32314,N/A,N/A,N/A
469,14-08-2025,14:22:36:415269,Pre-Puff,596,67,0,18.5,61.48,178833,32314,N/A,N/A,N/A
470,14-08-2025,14:22:37:846270,Pre-Puff,596,71,0,18.51,61.46,194344,32314,N/A,N/A,N/A
471,14-08-2025,14:22:39:280269,Pre-Puff,596,68,0,18.52,61.41,200156,32313,N/A,N/A,N/A
472,14-08-2025,14:22:40:714270,Pre-Puff,596,70,0,18.53,61.31,205829,32317,N/A,N/A,N/A
473,14-08-2025,14:22:42:352269,Pre-Puff,596,64,0,18.53,61.14,206952,32315,N/A,N/A,N/A
474,14-08-2025,14:22:43:786341,Pre-Puff,596,50,0,18.53,60.99,209364,32319,N/A,N/A,N/A
475,14-08-2025,14:22:45:220269,Pre-Puff,596,70,0,18.53,60.82,213555,32321,N/A,N/A,N/A
