SNO,Date,Time,HeaterProfile,BME_Temp,BME_Hum,BME_GasResistance
501,14-08-2025,14:10:06:680926,596,18.17,53.24,170269
502,14-08-2025,14:10:08:114926,596,18.15,53.11,171639
503,14-08-2025,14:10:09:548926,596,18.12,53,170269
504,14-08-2025,14:10:10:981926,596,18.09,52.94,171123
505,14-08-2025,14:10:12:417926,596,18.06,52.89,171812
506,14-08-2025,14:10:14:872930,596,18.01,52.87,159451
507,14-08-2025,14:10:16:306926,596,17.99,52.93,163735
508,14-08-2025,14:10:17:740926,596,17.98,52.94,165964
509,14-08-2025,14:10:19:175926,596,17.98,52.93,168255
510,14-08-2025,14:10:20:608926,596,17.98,52.93,169592
511,14-08-2025,14:10:22:040926,596,17.98,52.93,168921
512,14-08-2025,14:10:23:475926,596,17.99,52.95,167923
513,14-08-2025,14:10:24:910926,596,18,53.01,169256
514,14-08-2025,14:10:26:138926,596,18.02,53.03,172332
515,14-08-2025,14:10:27:572926,596,18.02,53.05,172332
516,14-08-2025,14:10:29:004926,596,18.03,53.07,171294
517,14-08-2025,14:10:30:437926,596,18.03,53.05,171123
518,14-08-2025,14:10:31:666926,596,18.05,53.04,174803
519,14-08-2025,14:10:32:895926,596,18.07,52.99,175162
520,14-08-2025,14:10:34:124926,596,18.09,52.98,176066
521,14-08-2025,14:10:35:558926,596,18.09,53,173736
522,14-08-2025,14:10:36:991926,596,18.09,53.06,171466
523,14-08-2025,14:10:38:834926,596,18.08,53.15,165321
524,14-08-2025,14:10:40:065926,596,18.09,53.17,170269
525,14-08-2025,14:10:41:496926,596,18.09,53.08,170951
526,14-08-2025,14:10:42:930926,596,18.09,52.99,170609
527,14-08-2025,14:10:44:363926,596,18.08,52.88,170951
528,14-08-2025,14:10:45:592926,596,18.07,52.76,174803
529,14-08-2025,14:10:47:026926,596,18.05,52.58,174982
530,14-08-2025,14:10:48:459926,596,18.03,52.43,171812
531,14-08-2025,14:10:49:688926,596,18.02,52.34,175703
532,14-08-2025,14:10:51:122926,596,18,52.24,176612
533,14-08-2025,14:10:52:555926,596,17.97,52.18,173736
534,14-08-2025,14:10:53:991926,596,17.96,52.11,174090
535,14-08-2025,14:10:55:423926,596,17.94,52.09,173559
536,14-08-2025,14:10:56:856926,596,17.93,52.1,173383
537,14-08-2025,14:10:58:290926,596,17.92,52.1,173207
538,14-08-2025,14:10:59:724926,596,17.92,52.12,173736
539,14-08-2025,14:11:01:157926,596,17.92,52.15,173031
540,14-08-2025,14:11:02:591926,596,17.92,52.21,172332
541,14-08-2025,14:11:04:024926,596,17.93,52.26,172332
542,14-08-2025,14:11:05:253926,596,17.94,52.31,174268
543,14-08-2025,14:11:06:689926,596,17.95,52.32,172506
544,14-08-2025,14:11:08:122926,596,17.95,52.39,171985
545,14-08-2025,14:11:09:555926,596,17.96,52.46,171294
546,14-08-2025,14:11:10:989926,596,17.96,52.54,171985
547,14-08-2025,14:11:12:626926,596,17.96,52.6,167923
548,14-08-2025,14:11:14:060926,596,17.97,52.65,168587
549,14-08-2025,14:11:15:288926,596,17.99,52.69,171985
550,14-08-2025,14:11:16:722926,596,18,52.71,170951
551,14-08-2025,14:11:18:156926,596,18.01,52.74,169592
552,14-08-2025,14:11:19:595926,596,18.02,52.78,170780
553,14-08-2025,14:11:21:025926,596,18.03,52.78,169424
