SNO,Date,Time,Phase,Heater_Profile,MQ136_RAW,MQ138_RAW,BME1_Temp,BME1_Hum,BME1_HeaterRes,SGP40_VOC,VOC,Concentration,Distance
1215,14-08-2025,11:29:51:423961,Pre-Puff,434,70,0,17.89,52.17,179775,32214,N/A,N/A,N/A
1216,14-08-2025,11:29:54:291962,Pre-Puff,434,71,0,17.88,52.22,176066,32211,N/A,N/A,N/A
1217,14-08-2025,11:29:55:723960,Pre-Puff,434,70,0,17.9,52.23,192698,32204,N/A,N/A,N/A
1218,14-08-2025,11:29:57:160962,Pre-Puff,434,68,0,17.92,52.17,201455,32197,N/A,N/A,N/A
1219,14-08-2025,11:30:00:029961,Pre-Puff,434,68,0,17.92,52.11,186249,32189,N/A,N/A,N/A
1220,14-08-2025,11:30:01:459962,Pre-Puff,434,69,0,17.94,52.11,200273,32183,N/A,N/A,N/A
1221,14-08-2025,11:30:02:893960,Pre-Puff,434,70,0,17.96,52.05,207077,32181,N/A,N/A,N/A
1222,14-08-2025,11:30:04:326962,Pre-Puff,434,69,0,17.98,51.96,211964,32178,N/A,N/A,N/A
1223,14-08-2025,11:30:05:761961,Pre-Puff,434,70,0,17.99,51.87,214630,32175,N/A,N/A,N/A
1224,14-08-2025,11:30:08:832962,Pre-Puff,434,69,0,17.97,51.76,197150,32178,N/A,N/A,N/A
1225,14-08-2025,11:30:10:265961,Pre-Puff,434,70,0,17.96,51.71,206576,32183,N/A,N/A,N/A
1226,14-08-2025,11:30:11:699962,Pre-Puff,434,70,0,17.94,51.6,213155,32192,N/A,N/A,N/A
1227,14-08-2025,11:30:13:133960,Pre-Puff,434,69,0,17.92,51.48,217363,32201,N/A,N/A,N/A
1228,14-08-2025,11:30:14:567962,Pre-Puff,434,67,0,17.89,51.39,220167,32208,N/A,N/A,N/A
1229,14-08-2025,11:30:16:002960,Pre-Puff,434,67,0,17.87,51.33,222463,32216,N/A,N/A,N/A
1230,14-08-2025,11:30:22:556962,Pre-Puff,434,69,0,17.81,51.65,169930,32223,N/A,N/A,N/A
1231,14-08-2025,11:30:25:423961,Pre-Puff,434,64,0,17.78,51.89,170951,32224,N/A,N/A,N/A
1232,14-08-2025,11:30:26:855962,Pre-Puff,434,69,0,17.78,51.98,185037,32220,N/A,N/A,N/A
1233,14-08-2025,11:30:28:291961,Pre-Puff,434,68,0,17.79,52.05,199687,32219,N/A,N/A,N/A
1234,14-08-2025,11:30:29:722962,Pre-Puff,434,70,0,17.8,52.1,205829,32218,N/A,N/A,N/A
1235,14-08-2025,11:30:31:157960,Pre-Puff,434,63,0,17.82,52.11,211701,32213,N/A,N/A,N/A
1236,14-08-2025,11:30:32:590962,Pre-Puff,434,70,0,17.83,52.14,214765,32212,N/A,N/A,N/A
1237,14-08-2025,11:30:34:024961,Pre-Puff,434,68,0,17.85,52.12,216949,32207,N/A,N/A,N/A
1238,14-08-2025,11:30:36:686962,Pre-Puff,434,64,0,17.84,52.13,203376,32203,N/A,N/A,N/A
1239,14-08-2025,11:30:38:122961,Pre-Puff,434,69,0,17.85,52.16,208469,32204,N/A,N/A,N/A
1240,14-08-2025,11:30:39:395962,Pre-Puff,434,64,0,17.88,52.15,216398,32197,N/A,N/A,N/A
1241,14-08-2025,11:30:44:881961,Pre-Puff,434,66,0,17.86,52.3,174090,32192,N/A,N/A,N/A
1242,14-08-2025,11:30:46:315962,Pre-Puff,434,70,0,17.87,52.28,191187,32189,N/A,N/A,N/A
1243,14-08-2025,11:30:47:747961,Pre-Puff,434,68,0,17.88,52.15,201218,32190,N/A,N/A,N/A
1244,14-08-2025,11:30:49:182962,Pre-Puff,434,64,0,17.88,52,207581,32191,N/A,N/A,N/A
1245,14-08-2025,11:30:51:844961,Pre-Puff,434,71,0,17.85,51.75,198989,32200,N/A,N/A,N/A
1246,14-08-2025,11:30:53:279962,Pre-Puff,434,69,0,17.84,51.66,206576,32206,N/A,N/A,N/A
1247,14-08-2025,11:30:54:711961,Pre-Puff,434,69,0,17.84,51.57,212227,32214,N/A,N/A,N/A
1248,14-08-2025,11:30:56:144962,Pre-Puff,434,69,0,17.83,51.54,216536,32221,N/A,N/A,N/A
1249,14-08-2025,11:30:57:581961,Pre-Puff,434,68,0,17.83,51.54,218197,32229,N/A,N/A,N/A
1250,14-08-2025,11:30:59:011962,Pre-Puff,434,69,0,17.82,51.57,221597,32232,N/A,N/A,N/A
1251,14-08-2025,11:31:00:449960,Pre-Puff,434,70,0,17.82,51.62,222753,32233,N/A,N/A,N/A
1252,14-08-2025,11:31:01:879962,Pre-Puff,434,70,0,17.83,51.66,223629,32233,N/A,N/A,N/A
1253,14-08-2025,11:31:03:312961,Pre-Puff,434,69,0,17.83,51.71,224956,32232,N/A,N/A,N/A
1254,14-08-2025,11:31:04:748962,Pre-Puff,434,71,0,17.84,51.72,225550,32232,N/A,N/A,N/A
1255,14-08-2025,11:31:14:988958,Pre-Puff,434,69,0,17.81,52.3,153431,32222,N/A,N/A,N/A
1256,14-08-2025,11:31:16:422962,Pre-Puff,434,64,0,17.82,52.33,169930,32215,N/A,N/A,N/A
1257,14-08-2025,11:31:22:156961,Pre-Puff,434,69,0,17.8,52.41,151389,32204,N/A,N/A,N/A
1258,14-08-2025,11:31:25:023962,Pre-Puff,434,73,0,17.81,52.39,158122,32197,N/A,N/A,N/A
1259,14-08-2025,11:31:26:457960,Pre-Puff,434,70,0,17.83,52.36,174446,32191,N/A,N/A,N/A
1260,14-08-2025,11:31:32:193962,Pre-Puff,434,69,0,17.81,52.2,153431,32186,N/A,N/A,N/A
1261,14-08-2025,11:31:33:626960,Pre-Puff,434,69,0,17.8,52.09,171466,32189,N/A,N/A,N/A
1262,14-08-2025,11:31:35:059962,Pre-Puff,434,68,0,17.8,51.92,184238,32196,N/A,N/A,N/A
1263,14-08-2025,11:31:36:543961,Pre-Puff,434,69,0,17.78,51.76,196809,32204,N/A,N/A,N/A
1264,14-08-2025,11:31:37:928961,Pre-Puff,434,64,0,17.77,51.63,204840,32209,N/A,N/A,N/A
1265,14-08-2025,11:31:39:361961,Pre-Puff,434,68,0,17.76,51.51,208724,32216,N/A,N/A,N/A
1266,14-08-2025,11:31:42:433962,Pre-Puff,434,69,0,17.72,51.45,193572,32222,N/A,N/A,N/A
1267,14-08-2025,11:31:43:865960,Pre-Puff,434,70,0,17.71,51.52,202651,32228,N/A,N/A,N/A
1268,14-08-2025,11:31:45:299962,Pre-Puff,434,69,0,17.72,51.59,208596,32225,N/A,N/A,N/A
1269,14-08-2025,11:31:46:735961,Pre-Puff,434,67,0,17.73,51.67,212492,32224,N/A,N/A,N/A
1270,14-08-2025,11:31:48:167962,Pre-Puff,434,64,0,17.73,51.77,215035,32223,N/A,N/A,N/A
1271,14-08-2025,11:31:49:602961,Pre-Puff,434,70,0,17.75,51.88,217363,32222,N/A,N/A,N/A
1272,14-08-2025,11:31:51:036962,Pre-Puff,434,70,0,17.76,51.98,219178,32218,N/A,N/A,N/A
1273,14-08-2025,11:31:52:468961,Pre-Puff,434,68,0,17.77,52.07,219318,32216,N/A,N/A,N/A
1274,14-08-2025,11:31:53:902962,Pre-Puff,434,65,0,17.79,52.12,221166,32212,N/A,N/A,N/A
1275,14-08-2025,11:31:55:336961,Pre-Puff,434,67,0,17.8,52.16,222463,32211,N/A,N/A,N/A
1276,14-08-2025,11:31:56:770962,Pre-Puff,434,70,0,17.81,52.17,223336,32213,N/A,N/A,N/A
1277,14-08-2025,11:31:58:203960,Pre-Puff,434,71,0,17.82,52.16,224364,32206,N/A,N/A,N/A
1278,14-08-2025,11:31:59:640962,Pre-Puff,434,70,0,17.84,52.14,224807,32199,N/A,N/A,N/A
1279,14-08-2025,11:32:01:071961,Pre-Puff,434,68,0,17.85,52.13,225252,32195,N/A,N/A,N/A
1280,14-08-2025,11:32:02:504962,Pre-Puff,434,70,0,17.87,52.09,226298,32191,N/A,N/A,N/A
1281,14-08-2025,11:32:03:938961,Pre-Puff,434,70,0,17.88,52.08,226448,32192,N/A,N/A,N/A
1282,14-08-2025,11:32:09:470962,Pre-Puff,434,71,0,17.86,52.37,178086,32186,N/A,N/A,N/A
1283,14-08-2025,11:32:10:904961,Pre-Puff,434,64,0,17.88,52.45,194787,32185,N/A,N/A,N/A
1284,14-08-2025,11:32:12:335962,Pre-Puff,434,70,0,17.9,52.44,203497,32183,N/A,N/A,N/A
1285,14-08-2025,11:32:13:768961,Pre-Puff,434,69,0,17.92,52.43,210008,32178,N/A,N/A,N/A
1286,14-08-2025,11:32:15:204962,Pre-Puff,434,65,0,17.95,52.39,213689,32171,N/A,N/A,N/A
1287,14-08-2025,11:32:16:636961,Pre-Puff,434,69,0,17.96,52.3,217225,32167,N/A,N/A,N/A
1288,14-08-2025,11:32:18:071962,Pre-Puff,434,70,0,17.97,52.17,220025,32172,N/A,N/A,N/A
1289,14-08-2025,11:32:19:503960,Pre-Puff,434,74,0,17.97,52,221597,32173,N/A,N/A,N/A
1290,14-08-2025,11:32:22:371962,Pre-Puff,434,70,0,17.93,51.72,204350,32179,N/A,N/A,N/A
1291,14-08-2025,11:32:23:805961,Pre-Puff,434,67,0,17.9,51.62,212227,32186,N/A,N/A,N/A
1292,14-08-2025,11:32:25:238962,Pre-Puff,434,69,0,17.89,51.48,217363,32200,N/A,N/A,N/A
1293,14-08-2025,11:32:26:672961,Pre-Puff,434,69,0,17.88,51.42,220167,32202,N/A,N/A,N/A
1294,14-08-2025,11:32:28:310962,Pre-Puff,434,70,0,17.86,51.39,219178,32206,N/A,N/A,N/A
1295,14-08-2025,11:32:29:744961,Pre-Puff,434,69,0,17.85,51.42,222463,32208,N/A,N/A,N/A
1296,14-08-2025,11:32:31:179962,Pre-Puff,434,68,0,17.85,51.45,223483,32209,N/A,N/A,N/A
1297,14-08-2025,11:32:36:913961,Pre-Puff,434,64,0,17.82,51.91,176430,32203,N/A,N/A,N/A
1298,14-08-2025,11:32:38:349962,Pre-Puff,434,70,0,17.82,52.02,192807,32201,N/A,N/A,N/A
1299,14-08-2025,11:32:39:780960,Pre-Puff,434,71,0,17.83,52.07,201932,32199,N/A,N/A,N/A
1300,14-08-2025,11:32:41:418962,Pre-Puff,434,65,0,17.84,52.08,206952,32199,N/A,N/A,N/A
1301,14-08-2025,11:32:42:852961,Pre-Puff,434,70,0,17.85,52.03,210786,32191,N/A,N/A,N/A
1302,14-08-2025,11:32:44:286962,Pre-Puff,434,70,0,17.87,51.96,216398,32188,N/A,N/A,N/A
1303,14-08-2025,11:32:45:719960,Pre-Puff,434,73,0,17.88,51.89,218616,32182,N/A,N/A,N/A
1304,14-08-2025,11:32:47:155195,Pre-Puff,434,68,0,17.9,51.81,221309,32177,N/A,N/A,N/A
1305,14-08-2025,11:32:54:323961,Pre-Puff,434,67,0,17.88,52.02,165642,32166,N/A,N/A,N/A
1306,14-08-2025,11:32:56:783961,Pre-Puff,434,68,0,17.87,52.12,170099,32164,N/A,N/A,N/A
1307,14-08-2025,11:32:58:214010,Pre-Puff,434,67,0,17.89,52.12,184438,32160,N/A,N/A,N/A
1308,14-08-2025,11:32:59:648962,Pre-Puff,434,69,0,17.89,52.08,198989,32164,N/A,N/A,N/A
1309,14-08-2025,11:33:01:080961,Pre-Puff,434,71,0,17.89,52,206701,32165,N/A,N/A,N/A
1310,14-08-2025,11:33:02:520962,Pre-Puff,434,71,0,17.88,51.87,212492,32167,N/A,N/A,N/A
1311,14-08-2025,11:33:03:949961,Pre-Puff,434,70,0,17.87,51.76,215851,32172,N/A,N/A,N/A
1312,14-08-2025,11:33:05:386962,Pre-Puff,434,69,0,17.85,51.66,218476,32178,N/A,N/A,N/A
1313,14-08-2025,11:33:06:815961,Pre-Puff,434,68,0,17.83,51.62,221309,32189,N/A,N/A,N/A
1314,14-08-2025,11:33:08:249962,Pre-Puff,434,70,0,17.81,51.54,222608,32194,N/A,N/A,N/A
1315,14-08-2025,11:33:09:684960,Pre-Puff,434,64,0,17.79,51.53,224659,32201,N/A,N/A,N/A
1316,14-08-2025,11:33:11:116962,Pre-Puff,434,68,0,17.78,51.53,225104,32208,N/A,N/A,N/A
1317,14-08-2025,11:33:12:755960,Pre-Puff,434,69,0,17.77,51.57,221597,32208,N/A,N/A,N/A
1318,14-08-2025,11:33:14:189962,Pre-Puff,434,64,0,17.77,51.66,223776,32211,N/A,N/A,N/A
1319,14-08-2025,11:33:15:622961,Pre-Puff,434,70,0,17.77,51.74,225401,32208,N/A,N/A,N/A
1320,14-08-2025,11:33:18:286962,Pre-Puff,434,69,0,17.75,51.9,209107,32208,N/A,N/A,N/A
1321,14-08-2025,11:33:19:719960,Pre-Puff,434,71,0,17.76,51.97,215442,32209,N/A,N/A,N/A
1322,14-08-2025,11:33:21:152961,Pre-Puff,434,70,0,17.77,52.01,219742,32202,N/A,N/A,N/A
1323,14-08-2025,11:33:22:588961,Pre-Puff,434,68,0,17.79,52.04,220452,32197,N/A,N/A,N/A
1324,14-08-2025,11:33:24:021962,Pre-Puff,434,70,0,17.8,52.06,223923,32195,N/A,N/A,N/A
1325,14-08-2025,11:33:25:453961,Pre-Puff,434,66,0,17.81,52.04,224512,32196,N/A,N/A,N/A
1326,14-08-2025,11:33:31:189962,Pre-Puff,434,73,0,17.79,52.18,177346,32186,N/A,N/A,N/A
1327,14-08-2025,11:33:33:851961,Pre-Puff,434,70,0,17.78,52.21,176978,32174,N/A,N/A,N/A
1328,14-08-2025,11:33:35:285962,Pre-Puff,434,70,0,17.8,52.25,194787,32168,N/A,N/A,N/A
1329,14-08-2025,11:33:36:720961,Pre-Puff,434,69,0,17.82,52.22,203619,32165,N/A,N/A,N/A
1330,14-08-2025,11:33:38:155961,Pre-Puff,434,69,0,17.84,52.2,209621,32161,N/A,N/A,N/A
1331,14-08-2025,11:33:39:425961,Pre-Puff,434,65,0,17.87,52.18,216261,32157,N/A,N/A,N/A
1332,14-08-2025,11:33:40:816962,Pre-Puff,434,67,0,17.89,52.14,218896,32157,N/A,N/A,N/A
1333,14-08-2025,11:33:42:249961,Pre-Puff,434,69,0,17.9,52.07,221023,32158,N/A,N/A,N/A
1334,14-08-2025,11:33:49:624962,Pre-Puff,434,69,0,17.82,51.78,166287,32175,N/A,N/A,N/A
1335,14-08-2025,11:33:51:056961,Pre-Puff,434,68,0,17.78,51.75,181689,32191,N/A,N/A,N/A
1336,14-08-2025,11:33:52:491962,Pre-Puff,434,67,0,17.76,51.71,197036,32200,N/A,N/A,N/A
1337,14-08-2025,11:33:55:358960,Pre-Puff,434,70,0,17.72,51.68,184637,32205,N/A,N/A,N/A
1338,14-08-2025,11:33:56:790962,Pre-Puff,434,68,0,17.71,51.75,198873,32207,N/A,N/A,N/A
1339,14-08-2025,11:34:03:959960,Pre-Puff,434,63,0,17.68,52.37,156383,32204,N/A,N/A,N/A
1340,14-08-2025,11:34:05:394962,Pre-Puff,434,70,0,17.69,52.46,173031,32204,N/A,N/A,N/A
1341,14-08-2025,11:34:07:852959,Pre-Puff,434,69,0,17.69,52.53,175342,32196,N/A,N/A,N/A
1342,14-08-2025,11:34:13:586962,Pre-Puff,434,69,0,17.69,52.75,154542,32197,N/A,N/A,N/A
1343,14-08-2025,11:34:15:019961,Pre-Puff,434,70,0,17.72,52.73,171294,32192,N/A,N/A,N/A
1344,14-08-2025,11:34:16:455962,Pre-Puff,434,69,0,17.75,52.62,183446,32188,N/A,N/A,N/A
1345,14-08-2025,11:34:17:889961,Pre-Puff,434,70,0,17.78,52.5,196923,32183,N/A,N/A,N/A
1346,14-08-2025,11:34:19:331962,Pre-Puff,434,71,0,17.81,52.4,203013,32181,N/A,N/A,N/A
1347,14-08-2025,11:34:20:755961,Pre-Puff,434,70,0,17.83,52.31,207581,32176,N/A,N/A,N/A
1348,14-08-2025,11:34:22:189962,Pre-Puff,434,64,0,17.85,52.25,210916,32173,N/A,N/A,N/A
1349,14-08-2025,11:34:23:627961,Pre-Puff,434,70,0,17.86,52.18,213957,32174,N/A,N/A,N/A
1350,14-08-2025,11:34:29:357962,Pre-Puff,434,69,0,17.81,52.04,171294,32176,N/A,N/A,N/A
1351,14-08-2025,11:34:30:789961,Pre-Puff,434,69,0,17.79,52.02,185037,32181,N/A,N/A,N/A
1352,14-08-2025,11:34:32:428962,Pre-Puff,434,64,0,17.77,51.92,196809,32188,N/A,N/A,N/A
1353,14-08-2025,11:34:33:862961,Pre-Puff,434,67,0,17.75,51.86,204472,32200,N/A,N/A,N/A
1354,14-08-2025,11:34:35:297962,Pre-Puff,434,69,0,17.74,51.8,210137,32208,N/A,N/A,N/A
1355,14-08-2025,11:34:36:730960,Pre-Puff,434,70,0,17.74,51.74,213555,32212,N/A,N/A,N/A
1356,14-08-2025,11:34:38:165961,Pre-Puff,434,69,0,17.74,51.73,216949,32214,N/A,N/A,N/A
1357,14-08-2025,11:34:39:600961,Pre-Puff,434,69,0,17.74,51.73,219037,32214,N/A,N/A,N/A
1358,14-08-2025,11:34:45:333962,Pre-Puff,434,69,0,17.71,52.01,173559,32207,N/A,N/A,N/A
1359,14-08-2025,11:34:46:969961,Pre-Puff,434,70,0,17.7,52.1,184238,32202,N/A,N/A,N/A
1360,14-08-2025,11:34:54:550962,Pre-Puff,434,71,0,17.69,52.65,150190,32196,N/A,N/A,N/A
1361,14-08-2025,11:34:55:982961,Pre-Puff,434,71,0,17.71,52.67,167101,32188,N/A,N/A,N/A
1362,14-08-2025,11:34:57:417962,Pre-Puff,434,69,0,17.74,52.64,181495,32182,N/A,N/A,N/A
1363,14-08-2025,11:34:58:851961,Pre-Puff,434,70,0,17.77,52.57,194899,32177,N/A,N/A,N/A
1364,14-08-2025,11:35:00:283961,Pre-Puff,434,70,0,17.8,52.51,201693,32168,N/A,N/A,N/A
1365,14-08-2025,11:35:01:717961,Pre-Puff,434,70,0,17.82,52.44,206826,32162,N/A,N/A,N/A
1366,14-08-2025,11:35:03:151962,Pre-Puff,434,70,0,17.84,52.37,210656,32162,N/A,N/A,N/A
1367,14-08-2025,11:35:04:584960,Pre-Puff,434,71,0,17.86,52.32,213422,32162,N/A,N/A,N/A
1368,14-08-2025,11:35:06:018962,Pre-Puff,434,70,0,17.88,52.26,215578,32165,N/A,N/A,N/A
1369,14-08-2025,11:35:08:885961,Pre-Puff,434,73,0,17.87,52.17,197836,32162,N/A,N/A,N/A
1370,14-08-2025,11:35:10:319962,Pre-Puff,434,71,0,17.88,52.14,207203,32164,N/A,N/A,N/A
1371,14-08-2025,11:35:11:754961,Pre-Puff,434,69,0,17.88,52.03,212227,32165,N/A,N/A,N/A
1372,14-08-2025,11:35:13:190962,Pre-Puff,434,64,0,17.88,51.88,216398,32166,N/A,N/A,N/A
1373,14-08-2025,11:35:14:622961,Pre-Puff,434,70,0,17.86,51.73,219459,32175,N/A,N/A,N/A
1374,14-08-2025,11:35:16:054962,Pre-Puff,434,68,0,17.85,51.59,221453,32179,N/A,N/A,N/A
1375,14-08-2025,11:35:17:489961,Pre-Puff,434,69,0,17.83,51.5,222463,32183,N/A,N/A,N/A
1376,14-08-2025,11:35:19:947962,Pre-Puff,434,64,0,17.81,51.45,209879,32187,N/A,N/A,N/A
1377,14-08-2025,11:35:21:380961,Pre-Puff,434,69,0,17.8,51.5,213823,32190,N/A,N/A,N/A
1378,14-08-2025,11:35:22:813962,Pre-Puff,434,69,0,17.8,51.53,218476,32194,N/A,N/A,N/A
1379,14-08-2025,11:35:24:246961,Pre-Puff,434,71,0,17.81,51.54,221023,32198,N/A,N/A,N/A
1380,14-08-2025,11:35:25:680962,Pre-Puff,434,71,0,17.81,51.54,222318,32198,N/A,N/A,N/A
1381,14-08-2025,11:35:27:115960,Pre-Puff,434,67,0,17.82,51.55,223923,32197,N/A,N/A,N/A
1382,14-08-2025,11:35:28:547962,Pre-Puff,434,70,0,17.83,51.56,225849,32193,N/A,N/A,N/A
1383,14-08-2025,11:35:29:981960,Pre-Puff,434,71,0,17.84,51.57,225550,32189,N/A,N/A,N/A
1384,14-08-2025,11:35:31:415962,Pre-Puff,434,67,0,17.85,51.61,226298,32186,N/A,N/A,N/A
1385,14-08-2025,11:35:32:848961,Pre-Puff,434,72,0,17.86,51.66,225849,32181,N/A,N/A,N/A
1386,14-08-2025,11:35:34:284962,Pre-Puff,434,70,0,17.87,51.67,226298,32180,N/A,N/A,N/A
1387,14-08-2025,11:35:35:717961,Pre-Puff,434,65,0,17.89,51.72,226448,32181,N/A,N/A,N/A
1388,14-08-2025,11:35:37:149962,Pre-Puff,434,68,0,17.9,51.74,226448,32177,N/A,N/A,N/A
1389,14-08-2025,11:35:38:584961,Pre-Puff,434,70,0,17.91,51.75,226749,32171,N/A,N/A,N/A
1390,14-08-2025,11:35:40:017962,Pre-Puff,434,70,0,17.92,51.75,228113,32167,N/A,N/A,N/A
1391,14-08-2025,11:35:41:451961,Pre-Puff,434,64,0,17.94,51.75,227353,32166,N/A,N/A,N/A
1392,14-08-2025,11:35:42:893962,Pre-Puff,434,71,0,17.95,51.74,227051,32165,N/A,N/A,N/A
1393,14-08-2025,11:35:44:319961,Pre-Puff,434,70,0,17.97,51.74,227656,32156,N/A,N/A,N/A
1394,14-08-2025,11:35:45:751962,Pre-Puff,434,69,0,17.98,51.76,227505,32157,N/A,N/A,N/A
1395,14-08-2025,11:35:47:187961,Pre-Puff,434,71,0,18,51.76,227505,32151,N/A,N/A,N/A
1396,14-08-2025,11:35:48:619962,Pre-Puff,434,71,0,18,51.71,228724,32153,N/A,N/A,N/A
1397,14-08-2025,11:35:50:053960,Pre-Puff,434,69,0,17.99,51.6,230267,32160,N/A,N/A,N/A
1398,14-08-2025,11:35:51:488962,Pre-Puff,434,67,0,17.97,51.46,230578,32167,N/A,N/A,N/A
1399,14-08-2025,11:35:52:921961,Pre-Puff,434,70,0,17.95,51.32,230734,32175,N/A,N/A,N/A
1400,14-08-2025,11:35:56:402962,Pre-Puff,434,70,0,17.87,51.08,205829,32189,N/A,N/A,N/A
1401,14-08-2025,11:35:57:836960,Pre-Puff,434,67,0,17.82,51.05,212757,32201,N/A,N/A,N/A
1402,14-08-2025,11:35:59:270962,Pre-Puff,434,68,0,17.79,51.01,218896,32212,N/A,N/A,N/A
1403,14-08-2025,11:36:00:703961,Pre-Puff,434,63,0,17.76,50.99,222899,32224,N/A,N/A,N/A
1404,14-08-2025,11:36:06:438962,Pre-Puff,434,71,0,17.71,51.39,176978,32226,N/A,N/A,N/A
1405,14-08-2025,11:36:07:871960,Pre-Puff,434,69,0,17.7,51.54,195233,32229,N/A,N/A,N/A
1406,14-08-2025,11:36:09:305962,Pre-Puff,434,67,0,17.7,51.64,204472,32227,N/A,N/A,N/A
1407,14-08-2025,11:36:10:739961,Pre-Puff,434,68,0,17.71,51.73,211308,32227,N/A,N/A,N/A
1408,14-08-2025,11:36:13:812961,Pre-Puff,434,69,0,17.7,51.89,196131,32217,N/A,N/A,N/A
1409,14-08-2025,11:36:15:245961,Pre-Puff,434,64,0,17.71,51.97,205581,32213,N/A,N/A,N/A
1410,14-08-2025,11:36:16:679962,Pre-Puff,434,69,0,17.73,52,211570,32209,N/A,N/A,N/A
1411,14-08-2025,11:36:18:113961,Pre-Puff,434,69,0,17.75,52.01,215035,32204,N/A,N/A,N/A
1412,14-08-2025,11:36:19:548962,Pre-Puff,434,69,0,17.77,51.99,218057,32201,N/A,N/A,N/A
1413,14-08-2025,11:36:22:414960,Pre-Puff,434,70,0,17.77,51.96,203013,32194,N/A,N/A,N/A
1414,14-08-2025,11:36:23:846962,Pre-Puff,434,69,0,17.79,51.98,209750,32188,N/A,N/A,N/A
1415,14-08-2025,11:36:31:015960,Pre-Puff,434,70,0,17.78,52.26,162025,32186,N/A,N/A,N/A
1416,14-08-2025,11:36:32:449962,Pre-Puff,434,70,0,17.79,52.23,178459,32187,N/A,N/A,N/A
1417,14-08-2025,11:36:33:885960,Pre-Puff,434,69,0,17.79,52.08,195010,32188,N/A,N/A,N/A
1418,14-08-2025,11:36:37:365962,Pre-Puff,434,71,0,17.75,51.78,179020,32199,N/A,N/A,N/A
1419,14-08-2025,11:36:38:798961,Pre-Puff,434,71,0,17.74,51.67,195905,32211,N/A,N/A,N/A
1420,14-08-2025,11:36:40:232962,Pre-Puff,434,64,0,17.73,51.56,203740,32215,N/A,N/A,N/A
1421,14-08-2025,11:36:41:665961,Pre-Puff,434,71,0,17.72,51.49,210656,32221,N/A,N/A,N/A
1422,14-08-2025,11:36:43:114962,Pre-Puff,434,69,0,17.72,51.44,214765,32226,N/A,N/A,N/A
1423,14-08-2025,11:36:44:536961,Pre-Puff,434,69,0,17.71,51.44,217363,32235,N/A,N/A,N/A
1424,14-08-2025,11:36:45:967962,Pre-Puff,434,64,0,17.71,51.46,219459,32233,N/A,N/A,N/A
1425,14-08-2025,11:36:52:112961,Pre-Puff,434,69,0,17.67,51.91,172681,32232,N/A,N/A,N/A
1426,14-08-2025,11:36:53:550962,Pre-Puff,434,67,0,17.67,51.95,185238,32227,N/A,N/A,N/A
1427,14-08-2025,11:36:56:413960,Pre-Puff,434,70,0,17.66,52.02,180727,32224,N/A,N/A,N/A
1428,14-08-2025,11:36:57:847962,Pre-Puff,434,69,0,17.67,52.05,196131,32220,N/A,N/A,N/A
1429,14-08-2025,11:36:59:288961,Pre-Puff,434,69,0,17.69,52.04,204840,32218,N/A,N/A,N/A
1430,14-08-2025,11:37:00:717962,Pre-Puff,434,64,0,17.71,52.01,210137,32218,N/A,N/A,N/A
1431,14-08-2025,11:37:02:148961,Pre-Puff,434,71,0,17.73,51.98,213288,32218,N/A,N/A,N/A
1432,14-08-2025,11:37:03:585961,Pre-Puff,434,70,0,17.75,51.92,217640,32219,N/A,N/A,N/A
1433,14-08-2025,11:37:05:014960,Pre-Puff,434,69,0,17.76,51.85,219742,32216,N/A,N/A,N/A
1434,14-08-2025,11:37:07:677958,Pre-Puff,434,70,0,17.74,51.69,206077,32213,N/A,N/A,N/A
1435,14-08-2025,11:37:10:749962,Pre-Puff,434,64,0,17.72,51.53,193025,32209,N/A,N/A,N/A
1436,14-08-2025,11:37:12:186960,Pre-Puff,434,67,0,17.73,51.46,204106,32206,N/A,N/A,N/A
1437,14-08-2025,11:37:13:624962,Pre-Puff,434,69,0,17.73,51.4,210916,32216,N/A,N/A,N/A
1438,14-08-2025,11:37:19:557961,Pre-Puff,434,69,0,17.66,51.47,170780,32226,N/A,N/A,N/A
1439,14-08-2025,11:37:22:219962,Pre-Puff,434,67,0,17.6,51.42,174090,32232,N/A,N/A,N/A
1440,14-08-2025,11:37:23:653960,Pre-Puff,434,69,0,17.56,51.39,192589,32243,N/A,N/A,N/A
1441,14-08-2025,11:37:29:388962,Pre-Puff,434,67,0,17.5,51.65,162179,32249,N/A,N/A,N/A
1442,14-08-2025,11:37:30:822961,Pre-Puff,434,67,0,17.47,51.74,178459,32254,N/A,N/A,N/A
1443,14-08-2025,11:37:32:869962,Pre-Puff,434,66,0,17.45,51.81,182857,32252,N/A,N/A,N/A
1444,14-08-2025,11:37:34:307961,Pre-Puff,434,69,0,17.45,51.87,198642,32252,N/A,N/A,N/A
1445,14-08-2025,11:37:37:376962,Pre-Puff,434,71,0,17.43,52.04,183249,32243,N/A,N/A,N/A
1446,14-08-2025,11:37:38:809960,Pre-Puff,434,68,0,17.45,52.15,199571,32240,N/A,N/A,N/A
1447,14-08-2025,11:37:40:248962,Pre-Puff,434,64,0,17.47,52.22,204963,32230,N/A,N/A,N/A
1448,14-08-2025,11:37:41:677961,Pre-Puff,434,69,0,17.49,52.24,211964,32227,N/A,N/A,N/A
1449,14-08-2025,11:37:43:136962,Pre-Puff,434,69,0,17.51,52.24,215035,32225,N/A,N/A,N/A
