SNO,Date,Time,Phase,Heater_Profile,MQ136_RAW,MQ138_RAW,BME1_Temp,BME1_Hum,BME1_Gas(kOhm),SGP40_VOC,Activated,Concentration,Distance
495,28-07-2025,22:03:00:943529,Post-Puff,322,115,4095,30.13,62.21,91.33,30827,YES,N/A,0
496,28-07-2025,22:03:02:749526,Post-Puff,322,121,4095,30.16,62.15,91.92,30828,YES,N/A,0
497,28-07-2025,22:03:04:555529,Post-Puff,322,148,4095,30.19,62.13,93.96,30827,YES,N/A,0
498,28-07-2025,22:03:06:361526,Post-Puff,322,122,4095,30.21,62.11,94.17,30816,YES,N/A,0
499,28-07-2025,22:03:08:168529,Post-Puff,322,80,4095,30.22,62.07,94.07,30809,YES,N/A,0
500,28-07-2025,22:03:09:974526,Post-Puff,322,80,4095,30.23,62.04,94.27,30804,YES,N/A,0
501,28-07-2025,22:03:11:780529,Post-Puff,322,115,4095,30.24,62.04,94.12,30806,YES,N/A,0
502,28-07-2025,22:03:13:586526,Post-Puff,322,119,4095,30.25,62.07,94.38,30800,YES,N/A,0
503,28-07-2025,22:03:15:392529,Post-Puff,322,117,4095,30.26,62.1,93.96,30800,YES,N/A,0
504,28-07-2025,22:03:17:198526,Post-Puff,322,115,4095,30.27,62.12,94.48,30797,YES,N/A,0
505,28-07-2025,22:03:19:004529,Post-Puff,322,80,4095,30.29,62.08,94.22,30794,YES,N/A,0
506,28-07-2025,22:03:20:810526,Post-Puff,322,118,4095,30.3,62.08,93.91,30790,YES,N/A,0
507,28-07-2025,22:03:22:616529,Post-Puff,322,145,4095,30.31,62.05,94.01,30784,YES,N/A,0
508,28-07-2025,22:03:24:422526,Post-Puff,322,117,4095,30.32,61.99,93.91,30787,YES,N/A,0
509,28-07-2025,22:03:26:228529,Post-Puff,322,80,4095,30.33,61.95,94.32,30789,YES,N/A,0
510,28-07-2025,22:03:28:034526,Post-Puff,322,78,4095,30.35,61.88,94.07,30790,YES,N/A,0
511,28-07-2025,22:03:29:840529,Post-Puff,322,119,4095,30.36,61.81,94.43,30786,YES,N/A,0
512,28-07-2025,22:03:31:646526,Post-Puff,322,125,4095,30.37,61.74,94.32,30787,YES,N/A,0
513,28-07-2025,22:03:33:452529,Post-Puff,322,119,4095,30.38,61.69,94.43,30791,YES,N/A,0
514,28-07-2025,22:03:35:258526,Post-Puff,322,80,4095,30.39,61.66,94.53,30787,YES,N/A,0
515,28-07-2025,22:03:37:065529,Post-Puff,322,73,4095,30.4,61.65,94.12,30782,YES,N/A,0
516,28-07-2025,22:03:38:871526,Post-Puff,322,122,4095,30.4,61.66,93.91,30780,YES,N/A,0
517,28-07-2025,22:03:40:677529,Post-Puff,322,112,4095,30.4,61.67,94.17,30785,YES,N/A,0
518,28-07-2025,22:03:42:483526,Post-Puff,322,118,4095,30.41,61.63,94.12,30785,YES,N/A,0
519,28-07-2025,22:03:44:289529,Post-Puff,322,123,4095,30.41,61.6,94.59,30784,YES,N/A,0
520,28-07-2025,22:03:46:095526,Post-Puff,322,121,4095,30.41,61.58,94.17,30785,YES,N/A,0
521,28-07-2025,22:03:47:901529,Post-Puff,322,80,4095,30.42,61.57,92.32,30791,YES,N/A,0
522,28-07-2025,22:03:49:707526,Post-Puff,322,116,4095,30.42,61.55,94.12,30787,YES,N/A,0
523,28-07-2025,22:03:51:513529,Post-Puff,322,79,4095,30.43,61.58,93.96,30785,YES,N/A,0
524,28-07-2025,22:03:53:319526,Post-Puff,322,135,4095,30.43,61.55,94.32,30783,YES,N/A,0
525,28-07-2025,22:03:55:125529,Post-Puff,322,126,4095,30.44,61.53,94.22,30787,YES,N/A,0
526,28-07-2025,22:03:56:931526,Post-Puff,322,119,4095,30.44,61.52,94.12,30783,YES,N/A,0
527,28-07-2025,22:03:58:737529,Post-Puff,322,80,4095,30.45,61.5,94.32,30783,YES,N/A,0
528,28-07-2025,22:04:00:543526,Post-Puff,322,121,4095,30.45,61.46,93.86,30782,YES,N/A,0
529,28-07-2025,22:04:02:349529,Post-Puff,322,119,4095,30.45,61.44,94.32,30779,YES,N/A,0
530,28-07-2025,22:04:04:155526,Post-Puff,322,80,4095,30.44,61.43,92.12,30778,YES,N/A,0
531,28-07-2025,22:04:05:961529,Post-Puff,322,130,4095,30.44,61.45,94.22,30778,YES,N/A,0
532,28-07-2025,22:04:07:767526,Post-Puff,322,80,4095,30.45,61.46,92.02,30777,YES,N/A,0
533,28-07-2025,22:04:09:573529,Post-Puff,322,119,4095,30.45,61.48,92.02,30775,YES,N/A,0
534,28-07-2025,22:04:11:379526,Post-Puff,322,117,4095,30.44,61.44,94.43,30782,YES,N/A,0
535,28-07-2025,22:04:13:185529,Post-Puff,322,127,4095,30.42,61.43,93.96,30789,YES,N/A,0
536,28-07-2025,22:04:14:991526,Post-Puff,322,79,4095,30.41,61.46,94.59,30788,YES,N/A,0
537,28-07-2025,22:04:16:797529,Post-Puff,322,128,4095,30.4,61.47,93.81,30784,YES,N/A,0
538,28-07-2025,22:04:18:602526,Post-Puff,322,114,4095,30.4,61.5,94.12,30784,YES,N/A,0
539,28-07-2025,22:04:20:408529,Post-Puff,322,123,4095,30.39,61.51,93.91,30782,YES,N/A,0
540,28-07-2025,22:04:22:214526,Post-Puff,322,116,4095,30.39,61.51,93.86,30785,YES,N/A,0
541,28-07-2025,22:04:24:020529,Post-Puff,322,79,4095,30.4,61.51,94.38,30781,YES,N/A,0
542,28-07-2025,22:04:25:826526,Post-Puff,322,122,4095,30.4,61.51,94.07,30778,YES,N/A,0
543,28-07-2025,22:04:27:632529,Post-Puff,322,122,4095,30.41,61.51,94.22,30775,YES,N/A,0
544,28-07-2025,22:04:29:438526,Post-Puff,322,121,4095,30.42,61.52,92.22,30779,YES,N/A,0
545,28-07-2025,22:04:31:244529,Post-Puff,322,80,4095,30.42,61.53,92.12,30776,YES,N/A,0
546,28-07-2025,22:04:33:050526,Post-Puff,322,119,4095,30.41,61.53,94.32,30776,YES,N/A,0
547,28-07-2025,22:04:34:856529,Post-Puff,322,122,4095,30.41,61.53,94.38,30778,YES,N/A,0
548,28-07-2025,22:04:36:662526,Post-Puff,322,121,4095,30.4,61.54,92.02,30773,YES,N/A,0
549,28-07-2025,22:04:38:471531,Pre-Puff,338,116,4095,30.4,61.55,82.82,30771,YES,N/A,0
550,28-07-2025,22:04:40:277526,Pre-Puff,338,80,4095,30.4,61.58,91.62,30771,YES,N/A,0
551,28-07-2025,22:04:42:083529,Pre-Puff,338,125,4095,30.4,61.61,97.17,30769,YES,N/A,0
552,28-07-2025,22:04:43:889526,Pre-Puff,338,119,4095,30.4,61.6,99.9,30769,YES,N/A,0
553,28-07-2025,22:04:45:695529,Pre-Puff,338,119,4095,30.41,61.62,101.39,30766,YES,N/A,0
554,28-07-2025,22:04:47:501526,Pre-Puff,338,81,4095,30.41,61.63,103.16,30761,YES,N/A,0
555,28-07-2025,22:04:49:307529,Pre-Puff,338,125,4095,30.41,61.61,104.81,30766,YES,N/A,0
556,28-07-2025,22:04:51:113526,Pre-Puff,338,119,4095,30.41,61.58,106.05,30769,YES,N/A,0
557,28-07-2025,22:04:52:919529,Pre-Puff,338,122,4095,30.4,61.57,106.64,30770,YES,N/A,0
558,28-07-2025,22:04:54:725526,Pre-Puff,338,118,4095,30.4,61.59,107.72,30767,YES,N/A,0
559,28-07-2025,22:04:56:531529,Pre-Puff,338,78,4095,30.4,61.61,108.34,30770,YES,N/A,0
560,28-07-2025,22:04:58:337526,Pre-Puff,338,115,4095,30.4,61.64,108.54,30763,YES,N/A,0
561,28-07-2025,22:05:00:143529,Pre-Puff,338,122,4095,30.41,61.62,109.45,30761,YES,N/A,0
562,28-07-2025,22:05:01:949526,Pre-Puff,338,121,4095,30.42,61.66,109.24,30755,YES,N/A,0
563,28-07-2025,22:05:03:755529,Pre-Puff,338,79,4095,30.42,61.79,109.59,30755,YES,N/A,0
564,28-07-2025,22:05:05:561526,Pre-Puff,338,119,4095,30.43,61.81,110.37,30755,YES,N/A,0
565,28-07-2025,22:05:07:367529,Pre-Puff,338,79,4095,30.43,61.78,110.94,30755,YES,N/A,0
566,28-07-2025,22:05:09:173526,Pre-Puff,338,117,4095,30.43,61.77,111.09,30762,YES,N/A,0
567,28-07-2025,22:05:10:979529,Pre-Puff,338,127,4095,30.43,61.77,111.81,30760,YES,N/A,0
568,28-07-2025,22:05:12:785526,Pre-Puff,338,80,4095,30.43,61.73,111.81,30756,YES,N/A,0
569,28-07-2025,22:05:14:591529,Pre-Puff,338,119,4095,30.44,61.67,112.26,30760,YES,N/A,0
570,28-07-2025,22:05:16:398526,Pre-Puff,338,123,4095,30.43,61.6,112.4,30767,YES,N/A,0
571,28-07-2025,22:05:18:204529,Pre-Puff,338,122,4095,30.43,61.56,113.6,30768,YES,N/A,0
572,28-07-2025,22:05:20:010526,Pre-Puff,338,80,4095,30.43,61.52,113.52,30770,YES,N/A,0
573,28-07-2025,22:05:21:816529,Pre-Puff,338,123,4095,30.43,61.52,114.06,30771,YES,N/A,0
574,28-07-2025,22:05:23:622526,Pre-Puff,338,122,4095,30.42,61.52,113.98,30770,YES,N/A,0
575,28-07-2025,22:05:25:428529,Pre-Puff,338,128,4095,30.42,61.52,114.06,30771,YES,N/A,0
576,28-07-2025,22:05:27:234526,Pre-Puff,338,115,4095,30.42,61.52,114.29,30765,YES,N/A,0
577,28-07-2025,22:05:29:040529,Pre-Puff,338,75,4095,30.42,61.56,114.13,30771,YES,N/A,0
578,28-07-2025,22:05:30:846526,Pre-Puff,338,77,4095,30.43,61.62,114.06,30766,YES,N/A,0
579,28-07-2025,22:05:32:652529,Pre-Puff,338,119,4095,30.44,61.65,114.21,30761,YES,N/A,0
580,28-07-2025,22:05:34:458526,Pre-Puff,338,115,4095,30.44,61.66,114.82,30765,YES,N/A,0
581,28-07-2025,22:05:36:265529,Pre-Puff,338,80,4095,30.44,61.63,115.52,30767,YES,N/A,0
582,28-07-2025,22:05:38:071526,Pre-Puff,338,125,4095,30.43,61.55,114.82,30769,YES,N/A,0
583,28-07-2025,22:05:39:877529,Pre-Puff,338,119,4095,30.43,61.5,115.37,30770,YES,N/A,0
584,28-07-2025,22:05:41:683526,Pre-Puff,338,119,4095,30.42,61.47,115.37,30770,YES,N/A,0
585,28-07-2025,22:05:43:489529,Pre-Puff,338,82,4095,30.42,61.45,115.84,30771,YES,N/A,0
586,28-07-2025,22:05:45:295526,Pre-Puff,338,79,4095,30.42,61.49,115.84,30773,YES,N/A,0
587,28-07-2025,22:05:47:101529,Pre-Puff,338,122,4095,30.42,61.5,115.84,30776,YES,N/A,0
588,28-07-2025,22:05:48:907526,Pre-Puff,338,118,4095,30.42,61.5,116.07,30778,YES,N/A,0
589,28-07-2025,22:05:50:713529,Pre-Puff,338,123,4095,30.42,61.54,116.23,30776,YES,N/A,0
590,28-07-2025,22:05:52:519526,Pre-Puff,338,125,4095,30.43,61.6,115.44,30770,YES,N/A,0
591,28-07-2025,22:05:54:325529,Pre-Puff,338,117,4095,30.44,61.65,115.6,30767,YES,N/A,0
592,28-07-2025,22:05:56:132526,Pre-Puff,338,115,4095,30.44,61.65,115.99,30763,YES,N/A,0
593,28-07-2025,22:05:57:938529,Pre-Puff,338,120,4095,30.45,61.59,115.84,30763,YES,N/A,0
594,28-07-2025,22:05:59:744526,Pre-Puff,338,122,4095,30.45,61.58,116.71,30762,YES,N/A,0
595,28-07-2025,22:06:01:550529,Pre-Puff,338,80,4095,30.46,61.52,115.52,30760,YES,N/A,0
596,28-07-2025,22:06:03:356526,Pre-Puff,338,115,4095,30.47,61.49,116.23,30762,YES,N/A,0
597,28-07-2025,22:06:05:162529,Pre-Puff,338,145,4095,30.47,61.48,116.71,30764,YES,N/A,0
598,28-07-2025,22:06:06:968526,Pre-Puff,338,121,4095,30.48,61.47,117.03,30763,YES,N/A,0
599,28-07-2025,22:06:08:774529,Pre-Puff,338,75,4095,30.5,61.45,116.15,30753,YES,N/A,0
600,28-07-2025,22:06:10:580526,Pre-Puff,338,123,4095,30.51,61.47,115.84,30754,YES,N/A,0
601,28-07-2025,22:06:12:386529,Pre-Puff,338,122,4095,30.53,61.41,116.15,30757,YES,N/A,0
602,28-07-2025,22:06:14:192526,Pre-Puff,338,117,4095,30.55,61.33,116.95,30754,YES,N/A,0
603,28-07-2025,22:06:15:998529,Pre-Puff,338,119,4095,30.56,61.29,115.92,30755,YES,N/A,0
604,28-07-2025,22:06:17:804526,Pre-Puff,338,80,4095,30.58,61.26,115.92,30759,YES,N/A,0
605,28-07-2025,22:06:19:610529,Pre-Puff,338,115,4095,30.59,61.29,115.99,30757,YES,N/A,0
606,28-07-2025,22:06:21:416526,Pre-Puff,338,118,4095,30.6,61.32,116.71,30757,YES,N/A,0
607,28-07-2025,22:06:23:222529,Pre-Puff,338,117,4095,30.61,61.32,115.84,30755,YES,N/A,0
608,28-07-2025,22:06:25:028526,Pre-Puff,338,75,4095,30.61,61.38,115.37,30757,YES,N/A,0
609,28-07-2025,22:06:26:834529,Pre-Puff,338,124,4095,30.62,61.45,115.76,30751,YES,N/A,0
610,28-07-2025,22:06:28:640526,Pre-Puff,338,124,4095,30.63,61.44,116.31,30752,YES,N/A,0
611,28-07-2025,22:06:30:446529,Pre-Puff,338,116,4095,30.63,61.33,115.99,30756,YES,N/A,0
612,28-07-2025,22:06:32:252526,Pre-Puff,338,121,4095,30.64,61.27,115.6,30757,YES,N/A,0
613,28-07-2025,22:06:34:058529,Pre-Puff,338,80,4095,30.64,61.23,116.95,30759,YES,N/A,0
614,28-07-2025,22:06:35:865526,Pre-Puff,338,117,4095,30.64,61.15,115.92,30762,YES,N/A,0
615,28-07-2025,22:06:37:671529,Pre-Puff,338,120,4095,30.64,61.08,116.07,30762,YES,N/A,0
616,28-07-2025,22:06:39:477526,Puff,338,124,4095,30.64,61.02,117.03,30761,YES,N/A,0
617,28-07-2025,22:06:41:283529,Puff,338,80,4095,30.64,60.98,116.87,30769,YES,N/A,0
618,28-07-2025,22:06:43:089526,Puff,338,133,4095,30.64,60.97,117.03,30765,YES,N/A,0
619,28-07-2025,22:06:44:895529,Puff,338,122,4095,30.64,60.97,116.63,30769,YES,N/A,0
620,28-07-2025,22:06:46:701526,Puff,338,126,4095,30.64,60.97,116.71,30771,YES,N/A,0
621,28-07-2025,22:06:48:507529,Puff,338,112,4095,30.64,60.96,118,30771,YES,N/A,0
622,28-07-2025,22:06:50:313526,Puff,338,80,4095,30.64,60.96,117.19,30773,YES,N/A,0
623,28-07-2025,22:06:52:119529,Puff,338,117,4095,30.64,60.96,116.55,30779,YES,N/A,0
624,28-07-2025,22:06:53:925526,Puff,338,120,4095,30.63,60.94,117.27,30776,YES,N/A,0
625,28-07-2025,22:06:55:732529,Puff,338,118,4095,30.63,60.91,118,30776,YES,N/A,0
626,28-07-2025,22:06:57:539526,Puff,338,79,4095,30.63,60.91,116.39,30774,YES,N/A,0
627,28-07-2025,22:06:59:345529,Puff,338,117,4095,30.62,60.93,118.16,30774,YES,N/A,0
628,28-07-2025,22:07:01:151526,Puff,338,122,4095,30.62,60.97,117.84,30772,YES,N/A,0
629,28-07-2025,22:07:02:957529,Puff,338,117,4095,30.61,60.94,117.51,30774,YES,N/A,0
630,28-07-2025,22:07:04:763526,Puff,338,117,4095,30.6,60.93,117.35,30782,YES,N/A,0
631,28-07-2025,22:07:06:569529,Puff,338,80,4095,30.6,60.93,117.35,30783,YES,N/A,0
632,28-07-2025,22:07:08:375526,Puff,338,117,4095,30.59,60.89,118.24,30781,YES,N/A,0
633,28-07-2025,22:07:10:181529,Puff,338,128,4095,30.59,60.87,117.43,30785,YES,N/A,0
634,28-07-2025,22:07:11:987526,Puff,338,119,4095,30.59,60.87,118.33,30783,YES,N/A,0
635,28-07-2025,22:07:13:793529,Puff,338,79,4095,30.59,60.91,117.19,30786,YES,N/A,0
636,28-07-2025,22:07:15:600643,Puff,338,119,4095,30.58,60.92,117.27,30781,YES,N/A,0
637,28-07-2025,22:07:17:406529,Puff,338,115,4095,30.58,60.92,117.59,30784,YES,N/A,0
638,28-07-2025,22:07:19:212526,Puff,338,126,4095,30.58,60.91,117.67,30775,YES,N/A,0
639,28-07-2025,22:07:21:018529,Puff,338,118,4095,30.58,60.93,118.82,30776,YES,N/A,0
640,28-07-2025,22:07:22:824526,Puff,338,80,4095,30.58,60.88,117.35,30776,YES,N/A,0
641,28-07-2025,22:07:24:630529,Puff,338,118,4095,30.58,60.88,117.84,30779,YES,N/A,0
642,28-07-2025,22:07:26:436526,Puff,338,123,4095,30.58,60.88,118.49,30776,YES,N/A,0
643,28-07-2025,22:07:28:242529,Puff,338,117,4095,30.58,60.9,117.92,30773,YES,N/A,0
644,28-07-2025,22:07:30:048526,Puff,338,80,4095,30.59,60.91,117.43,30770,YES,N/A,0
645,28-07-2025,22:07:31:854529,Puff,338,125,4095,30.59,60.9,117.84,30775,YES,N/A,0
646,28-07-2025,22:07:33:660526,Puff,338,118,4095,30.6,60.93,117.27,30770,YES,N/A,0
647,28-07-2025,22:07:35:467629,Puff,338,117,4095,30.61,60.92,117.19,30771,YES,N/A,0
648,28-07-2025,22:07:37:273526,Puff,338,119,4095,30.62,60.89,117.11,30767,YES,N/A,0
649,28-07-2025,22:07:39:079529,Puff,338,78,4095,30.62,60.86,118.08,30772,YES,N/A,0
650,28-07-2025,22:07:40:885526,Puff,338,114,4095,30.63,60.83,117.27,30774,YES,N/A,0
651,28-07-2025,22:07:42:691529,Puff,338,80,4095,30.63,60.87,117.03,30775,YES,N/A,0
652,28-07-2025,22:07:44:497526,Puff,338,65,4095,30.64,60.87,117.03,30755,YES,N/A,0
653,28-07-2025,22:07:46:303529,Puff,338,79,4095,30.65,60.84,118.82,30748,YES,N/A,0
654,28-07-2025,22:07:48:109526,Puff,338,123,4095,30.67,60.8,117.03,30750,YES,N/A,0
655,28-07-2025,22:07:49:915529,Puff,338,128,4095,30.68,60.75,117.92,30755,YES,N/A,0
656,28-07-2025,22:07:51:721526,Puff,338,118,4095,30.69,60.75,116.23,30751,YES,N/A,0
657,28-07-2025,22:07:53:527529,Puff,338,80,4095,30.7,60.86,117.67,30756,YES,N/A,0
658,28-07-2025,22:07:55:334526,Puff,338,80,4095,30.71,60.82,117.67,30759,YES,N/A,0
659,28-07-2025,22:07:58:540528,Puff,338,122,4095,30.64,60.96,113.15,30759,YES,N/A,0
660,28-07-2025,22:08:00:346526,Puff,338,80,4095,30.68,61.1,113.83,30759,YES,N/A,0
661,28-07-2025,22:08:02:152529,Puff,338,122,4095,30.71,61.16,113.98,30757,YES,N/A,0
662,28-07-2025,22:08:03:958526,Puff,338,123,4095,30.73,61.14,115.37,30752,YES,N/A,0
663,28-07-2025,22:08:05:764529,Puff,338,80,4095,30.75,61.07,114.98,30752,YES,N/A,0
664,28-07-2025,22:08:07:570526,Puff,338,80,4095,30.77,60.96,115.99,30751,YES,N/A,0
665,28-07-2025,22:08:09:376529,Puff,338,119,4095,30.78,60.84,117.43,30754,YES,N/A,0
666,28-07-2025,22:08:11:182526,Puff,338,125,4095,30.78,60.73,118.16,30761,YES,N/A,0
667,28-07-2025,22:08:12:988529,Puff,338,123,4095,30.79,60.64,117.19,30764,YES,N/A,0
668,28-07-2025,22:08:14:794526,Puff,338,119,4095,30.79,60.6,117.19,30766,YES,N/A,0
669,28-07-2025,22:08:16:600529,Puff,338,80,4095,30.79,60.56,117.84,30768,YES,N/A,0
670,28-07-2025,22:08:18:406526,Puff,338,121,4095,30.8,60.56,116.07,30763,YES,N/A,0
671,28-07-2025,22:08:21:612528,Puff,338,118,4095,30.72,60.7,111.38,30759,YES,N/A,0
672,28-07-2025,22:08:23:418526,Puff,338,78,4095,30.74,60.79,115.29,30762,YES,N/A,0
673,28-07-2025,22:08:25:224529,Puff,338,80,4095,30.77,60.81,116.15,30761,YES,N/A,0
674,28-07-2025,22:08:27:030526,Puff,338,124,4095,30.79,60.77,115.84,30761,YES,N/A,0
675,28-07-2025,22:08:28:836529,Puff,338,80,4095,30.8,60.66,116.87,30765,YES,N/A,0
676,28-07-2025,22:08:30:642526,Puff,338,81,4095,30.8,60.62,115.76,30765,YES,N/A,0
677,28-07-2025,22:08:32:448529,Puff,338,128,4095,30.81,60.59,118.74,30761,YES,N/A,0
678,28-07-2025,22:08:34:254526,Puff,338,119,4095,30.81,60.51,118,30762,YES,N/A,0
679,28-07-2025,22:08:36:061529,Puff,338,80,4095,30.81,60.47,118.08,30762,YES,N/A,0
680,28-07-2025,22:08:37:867526,Puff,338,124,4095,30.81,60.42,118.08,30763,YES,N/A,0
681,28-07-2025,22:08:39:673529,Puff,338,119,4095,30.82,60.41,117.35,30765,YES,N/A,0
682,28-07-2025,22:08:41:479526,Puff,338,124,4095,30.82,60.4,116.47,30772,YES,N/A,0
683,28-07-2025,22:08:43:285529,Puff,338,123,4095,30.82,60.4,117.27,30778,YES,N/A,0
684,28-07-2025,22:08:45:091526,Puff,338,80,4095,30.81,60.42,116.87,30776,YES,N/A,0
685,28-07-2025,22:08:46:897529,Puff,338,125,4095,30.8,60.41,117.03,30780,YES,N/A,0
686,28-07-2025,22:08:48:703526,Puff,338,120,4095,30.79,60.38,117.27,30782,YES,N/A,0
687,28-07-2025,22:08:50:509529,Puff,338,124,4095,30.78,60.42,117.11,30784,YES,N/A,0
688,28-07-2025,22:08:52:315526,Puff,338,80,4095,30.78,60.45,116.55,30785,YES,N/A,0
689,28-07-2025,22:08:54:121529,Puff,338,125,4095,30.77,60.46,117.27,30787,YES,N/A,0
690,28-07-2025,22:08:55:927526,Puff,338,123,4095,30.76,60.45,117.43,30789,YES,N/A,0
691,28-07-2025,22:08:57:733529,Puff,338,130,4095,30.76,60.42,119.32,30785,YES,N/A,0
692,28-07-2025,22:08:59:540526,Puff,338,122,4095,30.75,60.44,117.67,30784,YES,N/A,0
693,28-07-2025,22:09:01:347529,Puff,338,70,4095,30.74,60.46,119.82,30785,YES,N/A,0
694,28-07-2025,22:09:03:153526,Puff,338,80,4095,30.72,60.5,117.67,30788,YES,N/A,0
695,28-07-2025,22:09:04:959529,Puff,338,80,4095,30.7,60.53,117.43,30790,YES,N/A,0
696,28-07-2025,22:09:06:765526,Puff,338,139,4095,30.68,60.63,118.99,30791,YES,N/A,0
697,28-07-2025,22:09:11:371528,Puff,338,121,4095,30.51,60.99,110.37,30791,YES,N/A,0
698,28-07-2025,22:09:13:177526,Puff,338,121,4095,30.55,60.96,114.13,30794,YES,N/A,0
699,28-07-2025,22:09:14:983529,Puff,338,80,4095,30.58,60.94,115.52,30790,YES,N/A,0
700,28-07-2025,22:09:18:188523,Puff,338,122,4095,30.51,61.04,112.03,30785,YES,N/A,0
701,28-07-2025,22:09:19:994528,Puff,338,125,4095,30.53,61.05,115.37,30796,YES,N/A,0
702,28-07-2025,22:09:21:800525,Puff,338,120,4095,30.54,61.02,115.6,30797,YES,N/A,0
703,28-07-2025,22:09:26:407527,Puff,338,121,4095,30.39,61.32,108.75,30797,YES,N/A,0
704,28-07-2025,22:09:29:613523,Puff,338,122,4095,30.36,61.39,110.15,30804,YES,N/A,0
705,28-07-2025,22:09:32:818528,Puff,338,79,4095,30.32,61.45,110.01,30806,YES,N/A,0
706,28-07-2025,22:09:36:024525,Puff,338,114,4095,30.3,61.54,110.01,30806,YES,N/A,0
707,28-07-2025,22:09:37:830529,Puff,338,112,4095,30.35,61.54,113.3,30803,YES,N/A,0
708,28-07-2025,22:09:41:036525,Puff,338,74,4095,30.31,61.59,110.94,30799,YES,N/A,0
709,28-07-2025,22:09:42:842529,Puff,338,80,4095,30.35,61.57,113.98,30803,YES,N/A,0
710,28-07-2025,22:09:44:648526,Puff,338,124,4095,30.38,61.5,115.68,30798,YES,N/A,0
711,28-07-2025,22:09:46:454529,Puff,338,121,4095,30.4,61.5,116.71,30809,YES,N/A,0
712,28-07-2025,22:09:49:660524,Puff,338,122,4095,30.32,61.59,112.55,30793,YES,N/A,0
713,28-07-2025,22:09:51:466529,Puff,338,80,4095,30.36,61.56,114.9,30784,YES,N/A,0
714,28-07-2025,22:09:53:272526,Puff,338,121,4095,30.38,61.52,116.31,30784,YES,N/A,0
715,28-07-2025,22:09:55:078529,Puff,338,78,4095,30.4,61.47,117.51,30792,YES,N/A,0
716,28-07-2025,22:09:56:884526,Puff,338,128,4095,30.41,61.46,117.43,30791,YES,N/A,0
717,28-07-2025,22:09:58:690529,Puff,338,117,4095,30.42,61.46,117.92,30801,YES,N/A,0
718,28-07-2025,22:10:00:496526,Puff,338,119,4095,30.42,61.36,119.15,30803,YES,N/A,0
719,28-07-2025,22:10:02:302529,Puff,338,126,4095,30.41,61.33,118.08,30807,YES,N/A,0
720,28-07-2025,22:10:04:108526,Puff,338,79,4095,30.41,61.35,118.49,30811,YES,N/A,0
721,28-07-2025,22:10:05:914529,Puff,338,117,4095,30.41,61.37,118.57,30812,YES,N/A,0
722,28-07-2025,22:10:07:720526,Puff,338,115,4095,30.4,61.36,118.82,30808,YES,N/A,0
723,28-07-2025,22:10:09:526529,Puff,338,79,4095,30.39,61.34,119.49,30808,YES,N/A,0
724,28-07-2025,22:10:12:732525,Puff,338,119,4095,30.3,61.48,115.06,30811,YES,N/A,0
725,28-07-2025,22:10:14:539529,Puff,338,121,4095,30.32,61.47,117.03,30811,YES,N/A,0
726,28-07-2025,22:10:17:745525,Puff,338,119,4095,30.25,61.56,113.37,30813,YES,N/A,0
727,28-07-2025,22:10:19:551529,Puff,338,63,4095,30.28,61.51,116.47,30819,YES,N/A,0
728,28-07-2025,22:10:21:357526,Puff,338,80,4095,30.3,61.48,117.51,30826,YES,N/A,0
729,28-07-2025,22:10:24:563528,Puff,338,117,4095,30.23,61.66,113.9,30821,YES,N/A,0
730,28-07-2025,22:10:26:369526,Puff,338,119,4095,30.26,61.64,116.47,30821,YES,N/A,0
731,28-07-2025,22:10:28:175529,Puff,338,119,4095,30.28,61.57,118.16,30822,YES,N/A,0
732,28-07-2025,22:10:29:981526,Puff,338,79,4095,30.29,61.53,119.32,30824,YES,N/A,0
733,28-07-2025,22:10:31:787529,Puff,338,139,4095,30.28,61.51,119.07,30821,YES,N/A,0
734,28-07-2025,22:10:33:593526,Puff,338,77,4095,30.28,61.51,119.57,30822,YES,N/A,0
735,28-07-2025,22:10:36:798527,Puff,338,115,4095,30.19,61.72,114.82,30824,YES,N/A,0
736,28-07-2025,22:10:40:004523,Puff,338,120,4095,30.14,61.84,113.6,30823,YES,N/A,0
737,28-07-2025,22:10:43:209528,Puff,338,78,4095,30.1,61.9,113.15,30823,YES,N/A,0
738,28-07-2025,22:10:46:416524,Puff,338,120,4095,30.08,61.96,112.55,30826,YES,N/A,0
739,28-07-2025,22:10:48:222529,Puff,338,79,4095,30.13,61.92,115.84,30831,YES,N/A,0
740,28-07-2025,22:10:50:029526,Puff,338,80,4095,30.16,61.87,117.51,30833,YES,N/A,0
741,28-07-2025,22:10:51:835529,Puff,338,55,4095,30.18,61.88,118.16,30833,YES,N/A,0
742,28-07-2025,22:10:55:041525,Puff,338,115,4095,30.1,61.99,114.21,30829,YES,N/A,0
743,28-07-2025,22:10:56:847529,Puff,338,79,4095,30.13,61.93,117.75,30835,YES,N/A,0
744,28-07-2025,22:10:58:653526,Puff,338,118,4095,30.15,61.86,118.74,30843,YES,N/A,0
745,28-07-2025,22:11:01:859528,Puff,338,111,4095,30.08,61.94,115.29,30840,YES,N/A,0
746,28-07-2025,22:11:03:665526,Puff,338,125,4095,30.12,61.92,117.35,30834,YES,N/A,0
747,28-07-2025,22:11:05:471529,Puff,338,122,4095,30.14,61.91,118.33,30833,YES,N/A,0
748,28-07-2025,22:11:07:277526,Puff,338,121,4095,30.16,61.87,118.82,30836,YES,N/A,0
